"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.246246958E0,-1.212640381E1,-1.313289673E3,1.664185333E1,1.313451090E3
3.256208958E0,-1.213488770E1,-1.313278198E3,1.647438812E1,1.313437584E3
3.266170958E0,-1.221023560E1,-1.313305786E3,1.626206970E1,1.313463221E3
3.276132958E0,-1.218695068E1,-1.313325317E3,1.619499207E1,1.313481705E3
3.286094958E0,-1.208798218E1,-1.313245483E3,1.606713104E1,1.313399395E3
3.296056958E0,-1.216195679E1,-1.313401245E3,1.632999420E1,1.313559063E3
3.306018958E0,-1.213131714E1,-1.313345947E3,1.647731018E1,1.313505328E3
3.315980958E0,-1.225677490E1,-1.313247314E3,1.643551636E1,1.313407349E3
3.325943917E0,-1.224691772E1,-1.313264648E3,1.654627991E1,1.313425979E3
3.335905917E0,-1.228759766E1,-1.313331909E3,1.623135376E1,1.313489682E3
3.345867917E0,-1.234310913E1,-1.313343384E3,1.635308838E1,1.313503186E3
3.355829917E0,-1.217581177E1,-1.313261841E3,1.617182922E1,1.313417847E3
3.365791917E0,-1.220498657E1,-1.313324951E3,1.645151520E1,1.313484694E3
3.375753917E0,-1.220809937E1,-1.313288696E3,1.662277222E1,1.313450629E3
3.385715917E0,-1.220837402E1,-1.313445312E3,1.644834900E1,1.313605033E3
3.395677917E0,-1.214840698E1,-1.313342285E3,1.641128540E1,1.313500998E3
3.405639917E0,-1.224642944E1,-1.313356812E3,1.673043823E1,1.313520459E3
3.415601917E0,-1.223703003E1,-1.313238647E3,1.639553833E1,1.313397999E3
3.425563917E0,-1.225823975E1,-1.313366577E3,1.625244904E1,1.313524333E3
3.435525917E0,-1.223947144E1,-1.313241943E3,1.636506653E1,1.313400937E3
3.445487917E0,-1.220382690E1,-1.313264404E3,1.651804352E1,1.313424979E3
3.455449917E0,-1.213815308E1,-1.313350464E3,1.668677521E1,1.313512552E3
3.465411917E0,-1.221069336E1,-1.313499023E3,1.654704285E1,1.313659998E3
3.475373917E0,-1.213070679E1,-1.313380371E3,1.640959167E1,1.313538895E3
3.485335917E0,-1.214047241E1,-1.313459961E3,1.641440582E1,1.313618625E3
3.495297917E0,-1.201049805E1,-1.313393433E3,1.645650482E1,1.313551437E3
3.505259917E0,-1.215118408E1,-1.313324219E3,1.631255341E1,1.313481730E3
3.515221917E0,-1.214163208E1,-1.313324097E3,1.634307098E1,1.313481899E3
3.525184917E0,-1.212237549E1,-1.313429810E3,1.651668549E1,1.313589593E3
3.535146917E0,-1.218884277E1,-1.313216919E3,1.639218140E1,1.313375783E3
3.545108917E0,-1.212109375E1,-1.313306030E3,1.639043427E1,1.313464235E3
3.555070917E0,-1.207571411E1,-1.313240601E3,1.650347137E1,1.313399811E3
3.565032917E0,-1.227551270E1,-1.313301270E3,1.651261139E1,1.313462439E3
3.574994917E0,-1.207150269E1,-1.313366577E3,1.632894135E1,1.313523552E3
3.584956917E0,-1.210809326E1,-1.313430298E3,1.621383667E1,1.313586176E3
3.594918917E0,-1.212332153E1,-1.313417480E3,1.623027802E1,1.313573704E3
3.604880917E0,-1.209732056E1,-1.313344849E3,1.633087921E1,1.313502088E3
3.614842917E0,-1.214782715E1,-1.313486206E3,1.636475372E1,1.313644316E3
3.624804917E0,-1.214483643E1,-1.313366577E3,1.625177002E1,1.313523271E3
3.634766917E0,-1.216482544E1,-1.313267822E3,1.607737732E1,1.313422566E3
3.644728917E0,-1.205331421E1,-1.313324829E3,1.597206116E1,1.313477254E3
3.654690917E0,-1.204794312E1,-1.313266846E3,1.596842957E1,1.313419184E3
3.664652917E0,-1.218539429E1,-1.313207275E3,1.607450867E1,1.313362182E3
3.674614917E0,-1.218911743E1,-1.313354858E3,1.620539093E1,1.313511391E3
3.684576917E0,-1.220785522E1,-1.313214478E3,1.637580872E1,1.313373314E3
3.694538917E0,-1.226940918E1,-1.313244873E3,1.639701843E1,1.313404544E3
3.704500917E0,-1.224420166E1,-1.313469849E3,1.637728119E1,1.313629011E3
3.714463917E0,-1.219723511E1,-1.313259277E3,1.643421173E1,1.313418740E3
3.724425917E0,-1.212454224E1,-1.313456299E3,1.644405365E1,1.313615187E3
3.734387917E0,-1.212359619E1,-1.313354858E3,1.629956055E1,1.313511949E3
3.744349917E0,-1.212445068E1,-1.313373169E3,1.632012939E1,1.313530521E3
3.754311917E0,-1.205749512E1,-1.313397339E3,1.630537415E1,1.313553889E3
3.764273917E0,-1.217681885E1,-1.313332764E3,1.642021942E1,1.313491853E3
3.774235917E0,-1.207168579E1,-1.313420532E3,1.643389893E1,1.313578811E3
3.784197917E0,-1.223709106E1,-1.313218872E3,1.656191254E1,1.313380314E3
3.794159917E0,-1.241860962E1,-1.313238647E3,1.666112518E1,1.313403046E3
3.804121917E0,-1.236166382E1,-1.313299561E3,1.676272583E1,1.313464707E3
3.814083917E0,-1.230981445E1,-1.313239868E3,1.673339081E1,1.313404161E3
3.824045917E0,-1.222311401E1,-1.313271606E3,1.675746918E1,1.313435392E3
3.834007917E0,-1.215924072E1,-1.313354370E3,1.665295410E1,1.313516224E3
3.843969917E0,-1.224728394E1,-1.313250244E3,1.653733063E1,1.313411468E3
3.853931917E0,-1.220309448E1,-1.313302612E3,1.654852295E1,1.313463559E3
3.863893917E0,-1.218847656E1,-1.313296021E3,1.659099579E1,1.313457368E3
3.873855917E0,-1.215597534E1,-1.313227905E3,1.635111237E1,1.313385952E3
3.883817917E0,-1.229565430E1,-1.313293213E3,1.644356537E1,1.313453706E3
3.893779917E0,-1.226107788E1,-1.313192139E3,1.641985321E1,1.313352024E3
3.903742917E0,-1.234320068E1,-1.313193726E3,1.656250000E1,1.313356171E3
3.913704917E0,-1.226483154E1,-1.313332520E3,1.648054504E1,1.313493183E3
3.923666917E0,-1.235208130E1,-1.313336182E3,1.651750946E1,1.313498126E3
3.933628917E0,-1.233566284E1,-1.313367310E3,1.649904633E1,1.313528864E3
3.943590917E0,-1.227795410E1,-1.313219482E3,1.658752441E1,1.313381629E3
3.953552917E0,-1.221295166E1,-1.313309937E3,1.654606628E1,1.313470943E3
3.963514917E0,-1.209301758E1,-1.313437378E3,1.669803619E1,1.313599182E3
3.973476917E0,-1.216226196E1,-1.313347656E3,1.663477325E1,1.313509308E3
3.983438917E0,-1.212600708E1,-1.313330322E3,1.656684113E1,1.313490782E3
3.993400917E0,-1.215106201E1,-1.313246460E3,1.626255035E1,1.313403359E3
4.003362917E0,-1.220391846E1,-1.313183838E3,1.651955414E1,1.313344442E3
4.013324917E0,-1.210055542E1,-1.313234619E3,1.645417023E1,1.313393440E3
4.023286917E0,-1.212838745E1,-1.313302490E3,1.652673340E1,1.313462471E3
4.033248917E0,-1.225244141E1,-1.313172485E3,1.650234985E1,1.313333326E3
4.043210917E0,-1.223760986E1,-1.313393433E3,1.664859009E1,1.313555954E3
4.053172917E0,-1.220407104E1,-1.313388184E3,1.659068298E1,1.313549661E3
4.063134917E0,-1.223202515E1,-1.313297485E3,1.649438477E1,1.313458021E3
4.073096917E0,-1.228302002E1,-1.313210205E3,1.642857361E1,1.313370402E3
4.083058917E0,-1.226989746E1,-1.313182739E3,1.654009247E1,1.313344217E3
4.093020917E0,-1.232403564E1,-1.313173950E3,1.649193573E1,1.313335330E3
4.102983917E0,-1.221981812E1,-1.313277466E3,1.660697174E1,1.313439309E3
4.112945917E0,-1.219012451E1,-1.313274536E3,1.631912231E1,1.313432495E3
4.122907917E0,-1.204818726E1,-1.313482910E3,1.634254456E1,1.313639826E3
4.132869917E0,-1.222702026E1,-1.313314575E3,1.658865356E1,1.313476249E3
4.142831917E0,-1.219735718E1,-1.313207275E3,1.646232605E1,1.313367097E3
4.152793917E0,-1.218743896E1,-1.313271973E3,1.662110901E1,1.313433694E3
4.162755917E0,-1.208969116E1,-1.313318481E3,1.656811523E1,1.313478624E3
4.172717917E0,-1.219146729E1,-1.313318970E3,1.644732666E1,1.313478535E3
4.182679917E0,-1.214984131E1,-1.313255127E3,1.644050598E1,1.313414229E3
4.192641917E0,-1.218991089E1,-1.313187988E3,1.618373108E1,1.313344281E3
4.202603917E0,-1.214105225E1,-1.313151855E3,1.636356354E1,1.313309928E3
4.212565917E0,-1.214093018E1,-1.313286133E3,1.622195435E1,1.313442431E3
4.222527917E0,-1.210903931E1,-1.313254395E3,1.641458893E1,1.313412796E3
4.232489917E0,-1.199481201E1,-1.313267090E3,1.646313477E1,1.313425049E3
4.242451917E0,-1.196536255E1,-1.313282349E3,1.647365570E1,1.313440169E3
4.252413917E0,-1.207601929E1,-1.313295898E3,1.650295258E1,1.313455098E3
4.262375917E0,-1.209020996E1,-1.313232422E3,1.643836975E1,1.313390950E3
4.272337917E0,-1.211938477E1,-1.313281494E3,1.666135406E1,1.313443095E3
4.282299917E0,-1.207849121E1,-1.313381592E3,1.663749695E1,1.313542501E3
4.292261917E0,-1.220617676E1,-1.313252930E3,1.665911865E1,1.313415309E3
4.302224917E0,-1.215328979E1,-1.313164795E3,1.658469391E1,1.313325753E3
4.312186917E0,-1.219116211E1,-1.313250610E3,1.663937378E1,1.313412600E3
4.322148917E0,-1.220031738E1,-1.313137207E3,1.681723022E1,1.313301562E3
4.332111333E0,-1.216735840E1,-1.313298096E3,1.678841400E1,1.313461756E3
4.342073333E0,-1.225393677E1,-1.313230103E3,1.669879913E1,1.313393433E3
4.352035333E0,-1.228128052E1,-1.313260986E3,1.679636383E1,1.313425813E3
4.361997333E0,-1.226306152E1,-1.313205322E3,1.683998871E1,1.313370544E3
4.371959333E0,-1.226858521E1,-1.313172852E3,1.687819672E1,1.313338620E3
4.381921333E0,-1.217605591E1,-1.313154053E3,1.689186096E1,1.313319138E3
4.391883333E0,-1.221917725E1,-1.313249023E3,1.670292664E1,1.313412081E3
4.401845333E0,-1.224893188E1,-1.313197021E3,1.690202332E1,1.313362909E3
4.411807333E0,-1.231146240E1,-1.313279297E3,1.673072052E1,1.313443566E3
4.421769333E0,-1.222314453E1,-1.313284912E3,1.662377930E1,1.313446998E3
4.431731333E0,-1.224911499E1,-1.313255493E3,1.664247894E1,1.313418061E3
4.441693333E0,-1.218322754E1,-1.313165161E3,1.662794495E1,1.313326943E3
4.451655333E0,-1.212701416E1,-1.313174805E3,1.677261353E1,1.313337905E3
4.461617333E0,-1.230850220E1,-1.313164185E3,1.664176178E1,1.313327310E3
4.471579333E0,-1.224172974E1,-1.313249146E3,1.655860138E1,1.313410585E3
4.481541333E0,-1.219567871E1,-1.313169067E3,1.649772644E1,1.313329322E3
4.491504333E0,-1.232525635E1,-1.313240479E3,1.654519653E1,1.313402532E3
4.501466333E0,-1.231347656E1,-1.313246704E3,1.644361115E1,1.313407370E3
4.511428333E0,-1.218066406E1,-1.313235107E3,1.665838623E1,1.313397243E3
4.521390333E0,-1.217324829E1,-1.313275757E3,1.659462738E1,1.313437011E3
4.531352333E0,-1.217297363E1,-1.313385742E3,1.635823822E1,1.313544016E3
4.541314333E0,-1.224633789E1,-1.313263184E3,1.638118744E1,1.313422440E3
4.551276333E0,-1.220159912E1,-1.313180542E3,1.634805298E1,1.313338979E3
4.561238333E0,-1.227706909E1,-1.313060547E3,1.634648132E1,1.313219682E3
4.571200333E0,-1.233691406E1,-1.313237183E3,1.641207886E1,1.313397675E3
4.581162333E0,-1.236340332E1,-1.313176880E3,1.659843445E1,1.313339971E3
4.591124333E0,-1.240563965E1,-1.313030762E3,1.664661407E1,1.313194879E3
4.601086333E0,-1.218865967E1,-1.313161865E3,1.671198273E1,1.313324765E3
4.611048333E0,-1.235845947E1,-1.313291870E3,1.689753723E1,1.313458714E3
4.621010333E0,-1.226522827E1,-1.313137329E3,1.665419769E1,1.313300211E3
4.630972333E0,-1.223693848E1,-1.313331909E3,1.670866394E1,1.313495194E3
4.640934333E0,-1.228237915E1,-1.313254395E3,1.661750793E1,1.313416957E3
4.650896333E0,-1.223968506E1,-1.313280640E3,1.666379547E1,1.313443387E3
4.660858333E0,-1.206478882E1,-1.313325928E3,1.642678070E1,1.313484066E3
4.670820333E0,-1.219354248E1,-1.313192017E3,1.655284119E1,1.313352942E3
4.680782333E0,-1.229730225E1,-1.313149292E3,1.652588654E1,1.313310851E3
4.690745333E0,-1.229177856E1,-1.313197632E3,1.680135345E1,1.313362628E3
4.700707333E0,-1.224090576E1,-1.313268066E3,1.675976562E1,1.313432048E3
4.710669333E0,-1.219409180E1,-1.313322021E3,1.664774323E1,1.313484136E3
4.720631333E0,-1.235467529E1,-1.313314087E3,1.678364563E1,1.313479433E3
4.730593333E0,-1.225897217E1,-1.313324829E3,1.662688446E1,1.313487283E3
4.740555333E0,-1.216726685E1,-1.313429932E3,1.684666443E1,1.313594320E3
4.750517333E0,-1.216757202E1,-1.313165405E3,1.685983276E1,1.313329999E3
4.760479333E0,-1.220611572E1,-1.313259399E3,1.687447357E1,1.313424527E3
4.770441333E0,-1.226416016E1,-1.313251099E3,1.688193512E1,1.313416864E3
4.780403333E0,-1.217535400E1,-1.313395996E3,1.698464966E1,1.313562241E3
4.790365333E0,-1.226904297E1,-1.313279541E3,1.688992310E1,1.313445451E3
4.800327333E0,-1.232376099E1,-1.313252441E3,1.693335724E1,1.313419426E3
4.810289333E0,-1.217666626E1,-1.313259399E3,1.666036224E1,1.313421520E3
4.820251333E0,-1.219903564E1,-1.313359863E3,1.690618134E1,1.313525320E3
4.830213333E0,-1.212091064E1,-1.313293091E3,1.693550873E1,1.313458210E3
4.840175333E0,-1.224230957E1,-1.313261963E3,1.701228333E1,1.313429204E3
4.850137333E0,-1.226211548E1,-1.313255127E3,1.709845734E1,1.313423673E3
4.860099333E0,-1.221545410E1,-1.313272705E3,1.689859009E1,1.313438228E3
4.870062333E0,-1.218258667E1,-1.313198608E3,1.679079437E1,1.313362452E3
4.880024333E0,-1.216101074E1,-1.313104004E3,1.686573792E1,1.313268620E3
4.889986333E0,-1.220275879E1,-1.313233276E3,1.683579254E1,1.313397879E3
4.899948333E0,-1.227606201E1,-1.313164062E3,1.692622375E1,1.313330520E3
4.909910333E0,-1.225241089E1,-1.313172729E3,1.690974426E1,1.313338752E3
4.919872333E0,-1.228268433E1,-1.313332153E3,1.704276276E1,1.313500158E3
4.929834333E0,-1.225640869E1,-1.313245972E3,1.718824768E1,1.313415638E3
4.939796333E0,-1.218026733E1,-1.313136597E3,1.715269470E1,1.313305104E3
4.949758333E0,-1.224716187E1,-1.313105591E3,1.677409363E1,1.313269834E3
4.959720333E0,-1.223608398E1,-1.313257812E3,1.687786102E1,1.313423262E3
4.969682333E0,-1.224642944E1,-1.313086182E3,1.689604187E1,1.313251983E3
4.979644333E0,-1.208758545E1,-1.313058105E3,1.691410065E1,1.313222671E3
4.989606333E0,-1.221292114E1,-1.313104980E3,1.711121368E1,1.313273254E3
4.999568333E0,-1.236767578E1,-1.312997803E3,1.704537201E1,1.313166682E3
5.009530333E0,-1.235046387E1,-1.313122559E3,1.707065582E1,1.313291588E3
5.019492333E0,-1.239810181E1,-1.313160522E3,1.695526886E1,1.313328501E3
5.029454333E0,-1.223635864E1,-1.313094727E3,1.707807159E1,1.313262788E3
5.039416333E0,-1.228744507E1,-1.312957397E3,1.697094727E1,1.313124565E3
5.049378333E0,-1.225006104E1,-1.313144531E3,1.709977722E1,1.313312996E3
5.059340333E0,-1.227877808E1,-1.313142822E3,1.706162262E1,1.313311060E3
5.069303333E0,-1.235122681E1,-1.313233887E3,1.702230072E1,1.313402281E3
5.079265333E0,-1.223333740E1,-1.313202759E3,1.692032623E1,1.313368736E3
5.089227333E0,-1.231735229E1,-1.313041992E3,1.695771790E1,1.313209258E3
5.099189333E0,-1.229574585E1,-1.313021729E3,1.683535767E1,1.313187220E3
5.109151333E0,-1.221942139E1,-1.313230835E3,1.676442719E1,1.313394680E3
5.119113333E0,-1.231289673E1,-1.313275513E3,1.674730682E1,1.313440007E3
5.129075333E0,-1.227627563E1,-1.313216431E3,1.669116974E1,1.313379875E3
5.139037333E0,-1.236315918E1,-1.313074463E3,1.681207275E1,1.313240282E3
5.148999333E0,-1.227114868E1,-1.313203491E3,1.688780975E1,1.313369403E3
5.158961333E0,-1.226177979E1,-1.313058228E3,1.684150696E1,1.313223475E3
5.168923333E0,-1.210125732E1,-1.313145264E3,1.682007599E1,1.313308737E3
5.178885333E0,-1.222213745E1,-1.313170288E3,1.702816010E1,1.313337559E3
5.188847333E0,-1.234906006E1,-1.313030029E3,1.689901733E1,1.313196837E3
5.198809333E0,-1.221716309E1,-1.313113525E3,1.692459106E1,1.313279419E3
5.208771333E0,-1.225833130E1,-1.313162109E3,1.708392334E1,1.313330443E3
5.218733333E0,-1.231564331E1,-1.313065674E3,1.702561951E1,1.313233799E3
5.228695333E0,-1.236685181E1,-1.312982300E3,1.702947998E1,1.313150967E3
5.238657333E0,-1.221072388E1,-1.313130127E3,1.695590973E1,1.313296362E3
5.248619333E0,-1.235046387E1,-1.313013306E3,1.693296051E1,1.313180566E3
5.258582333E0,-1.239898682E1,-1.312840454E3,1.709121704E1,1.313010245E3
5.268544333E0,-1.235928345E1,-1.312949341E3,1.694974518E1,1.313116909E3
5.278506333E0,-1.229748535E1,-1.313116455E3,1.706175995E1,1.313284873E3
5.288468333E0,-1.233099365E1,-1.313029541E3,1.702832794E1,1.313197850E3
5.298430333E0,-1.232611084E1,-1.312997925E3,1.684280396E1,1.313163799E3
5.308392333E0,-1.237960815E1,-1.312984253E3,1.677238464E1,1.313149731E3
5.318354333E0,-1.240270996E1,-1.312971191E3,1.672312164E1,1.313136261E3
5.328316042E0,-1.233718872E1,-1.312859863E3,1.678566742E1,1.313025128E3
5.338278042E0,-1.231015015E1,-1.313020264E3,1.693681335E1,1.313187195E3
5.348240042E0,-1.250015259E1,-1.312856567E3,1.703396606E1,1.313026571E3
5.358202042E0,-1.240127563E1,-1.312962524E3,1.702624512E1,1.313131477E3
5.368164042E0,-1.239077759E1,-1.313055664E3,1.697029114E1,1.313223781E3
5.378126042E0,-1.235101318E1,-1.313194580E3,1.709364319E1,1.313363904E3
5.388088042E0,-1.220761108E1,-1.313262573E3,1.707963562E1,1.313430366E3
5.398050042E0,-1.211367798E1,-1.313232544E3,1.707801056E1,1.313399450E3
5.408012042E0,-1.217492676E1,-1.313129639E3,1.710495758E1,1.313297474E3
5.417974042E0,-1.221655273E1,-1.313217163E3,1.718856812E1,1.313386466E3
5.427936042E0,-1.228491211E1,-1.313154053E3,1.697992706E1,1.313321287E3
5.437898042E0,-1.234762573E1,-1.313198486E3,1.704109192E1,1.313367095E3
5.447861042E0,-1.224856567E1,-1.313103882E3,1.711189270E1,1.313272496E3
5.457823042E0,-1.193045044E1,-1.313204834E3,1.705138397E1,1.313369720E3
5.467785042E0,-1.197402954E1,-1.313299805E3,1.689191437E1,1.313463015E3
5.477747042E0,-1.207986450E1,-1.313138062E3,1.688298798E1,1.313302146E3
5.487709042E0,-1.222488403E1,-1.313068237E3,1.686196899E1,1.313233403E3
5.497671042E0,-1.225637817E1,-1.313013428E3,1.687744904E1,1.313179092E3
5.507633042E0,-1.236611938E1,-1.312976196E3,1.705626678E1,1.313145205E3
5.517595042E0,-1.233615112E1,-1.313113403E3,1.696659851E1,1.313280951E3
5.527557042E0,-1.229760742E1,-1.313159668E3,1.690673828E1,1.313326076E3
5.537519042E0,-1.222647095E1,-1.313287598E3,1.664199066E1,1.313449944E3
5.547481042E0,-1.220965576E1,-1.313192017E3,1.692956543E1,1.313357894E3
5.557443042E0,-1.221975708E1,-1.313290405E3,1.680346680E1,1.313454745E3
5.567405042E0,-1.233560181E1,-1.313117920E3,1.672721863E1,1.313282391E3
5.577367042E0,-1.226046753E1,-1.313055420E3,1.648810577E1,1.313216171E3
5.587329042E0,-1.221661377E1,-1.313142212E3,1.688864136E1,1.313307634E3
5.597291042E0,-1.225793457E1,-1.313231201E3,1.665497589E1,1.313394013E3
5.607253042E0,-1.238562012E1,-1.313190063E3,1.684252930E1,1.313356470E3
5.617215042E0,-1.247021484E1,-1.313046875E3,1.677520752E1,1.313213239E3
5.627178042E0,-1.236343384E1,-1.313082275E3,1.668102264E1,1.313246425E3
5.637140042E0,-1.238433838E1,-1.313041870E3,1.679830933E1,1.313207717E3
5.647102042E0,-1.235275269E1,-1.313018921E3,1.691852570E1,1.313186016E3
5.657064042E0,-1.233621216E1,-1.313012207E3,1.704249573E1,1.313180751E3
5.667026042E0,-1.232666016E1,-1.313059570E3,1.691146851E1,1.313226325E3
5.676988042E0,-1.243011475E1,-1.312865356E3,1.678289795E1,1.313031461E3
5.686950042E0,-1.237161255E1,-1.312906494E3,1.661637115E1,1.313069923E3
5.696912042E0,-1.243261719E1,-1.312846069E3,1.680435944E1,1.313012475E3
5.706874042E0,-1.242691040E1,-1.312874146E3,1.685059357E1,1.313041086E3
5.716836042E0,-1.242730713E1,-1.312888306E3,1.699945068E1,1.313057166E3
5.726798042E0,-1.234606934E1,-1.313061523E3,1.679383850E1,1.313226950E3
5.736760042E0,-1.239343262E1,-1.313019043E3,1.684639740E1,1.313185594E3
5.746722042E0,-1.235806274E1,-1.312989014E3,1.693151855E1,1.313156330E3
5.756684042E0,-1.240570068E1,-1.312897705E3,1.700729370E1,1.313066462E3
5.766646042E0,-1.248947144E1,-1.312861694E3,1.683383942E1,1.313029015E3
5.776608042E0,-1.243212891E1,-1.312974365E3,1.699835205E1,1.313143246E3
5.786570042E0,-1.225469971E1,-1.313216064E3,1.701029205E1,1.313383402E3
5.796532042E0,-1.238668823E1,-1.313086304E3,1.714900970E1,1.313256700E3
5.806494042E0,-1.241030884E1,-1.312950806E3,1.697235107E1,1.313119147E3
5.816457042E0,-1.240856934E1,-1.313012329E3,1.687992859E1,1.313179455E3
5.826419042E0,-1.234915161E1,-1.312890991E3,1.683348846E1,1.313056976E3
5.836381042E0,-1.241931152E1,-1.312917236E3,1.683788300E1,1.313083936E3
5.846343042E0,-1.253286743E1,-1.313064331E3,1.703426361E1,1.313234624E3
5.856305042E0,-1.252178955E1,-1.313000610E3,1.685083771E1,1.313168439E3
5.866267042E0,-1.239645386E1,-1.312921753E3,1.689296722E1,1.313088944E3
5.876229042E0,-1.241915894E1,-1.312931274E3,1.708033752E1,1.313101102E3
5.886191042E0,-1.243933105E1,-1.313072998E3,1.708199310E1,1.313243020E3
5.896153042E0,-1.236560059E1,-1.313187866E3,1.704510498E1,1.313356698E3
5.906115042E0,-1.244277954E1,-1.313066772E3,1.715369415E1,1.313237763E3
5.916077042E0,-1.235754395E1,-1.313150879E3,1.713270569E1,1.313320779E3
5.926039042E0,-1.242681885E1,-1.313011108E3,1.666621399E1,1.313175677E3
5.936001042E0,-1.242681885E1,-1.313011108E3,1.666621399E1,1.313175677E3
5.945963042E0,-1.222006226E1,-1.313232422E3,1.686000061E1,1.313397496E3
5.955925042E0,-1.235809326E1,-1.313039551E3,1.694419861E1,1.313207025E3
5.965887042E0,-1.240051270E1,-1.312988403E3,1.689408112E1,1.313155638E3
5.975849042E0,-1.232748413E1,-1.312942505E3,1.684436798E1,1.313108419E3
5.985811042E0,-1.243029785E1,-1.312866211E3,1.666487885E1,1.313030814E3
5.995773042E0,-1.233081055E1,-1.312998291E3,1.681330872E1,1.313163832E3
6.005736042E0,-1.235769653E1,-1.312954956E3,1.703161621E1,1.313123568E3
6.015698042E0,-1.236187744E1,-1.313064941E3,1.700088501E1,1.313233181E3
6.025660042E0,-1.227642822E1,-1.313046631E3,1.702852631E1,1.313214429E3
6.035622042E0,-1.224816895E1,-1.313192505E3,1.698137665E1,1.313359410E3
6.045584042E0,-1.222317505E1,-1.313136230E3,1.700495148E1,1.313303215E3
6.055546042E0,-1.226159668E1,-1.313151123E3,1.680593872E1,1.313315902E3
6.065508042E0,-1.220996094E1,-1.313001465E3,1.697333527E1,1.313167934E3
6.075470042E0,-1.213836670E1,-1.313138550E3,1.685884094E1,1.313302864E3
6.085432042E0,-1.225460815E1,-1.312995483E3,1.695153046E1,1.313162088E3
6.095394042E0,-1.221707153E1,-1.313067871E3,1.690886688E1,1.313233567E3
6.105356042E0,-1.228546143E1,-1.313075317E3,1.671219635E1,1.313239133E3
6.115318042E0,-1.220401001E1,-1.313089233E3,1.684734344E1,1.313254014E3
6.125280042E0,-1.229357910E1,-1.312999146E3,1.679642487E1,1.313164121E3
6.135242042E0,-1.233273315E1,-1.312988892E3,1.680195618E1,1.313154306E3
6.145204042E0,-1.228106689E1,-1.312837524E3,1.678846741E1,1.313002301E3
6.155166042E0,-1.235205078E1,-1.312903442E3,1.684033966E1,1.313069541E3
6.165128042E0,-1.227758789E1,-1.312985718E3,1.687881470E1,1.313151602E3
6.175090042E0,-1.233132935E1,-1.312842896E3,1.680583954E1,1.313008365E3
6.185052042E0,-1.227099609E1,-1.312799072E3,1.685478210E1,1.312964609E3
6.195015042E0,-1.224780273E1,-1.312881836E3,1.677975464E1,1.313046185E3
6.204977042E0,-1.225271606E1,-1.312967041E3,1.686183929E1,1.313132477E3
6.214939042E0,-1.217791748E1,-1.313000732E3,1.687447357E1,1.313165630E3
6.224901042E0,-1.214431763E1,-1.313010010E3,1.684461212E1,1.313174212E3
6.234863042E0,-1.206271362E1,-1.313017212E3,1.669058990E1,1.313178694E3
6.244825042E0,-1.218487549E1,-1.312816650E3,1.652368164E1,1.312977175E3
6.254787042E0,-1.233679199E1,-1.312824463E3,1.676435852E1,1.312989456E3
6.264749042E0,-1.238586426E1,-1.312836914E3,1.678562164E1,1.313002639E3
6.274711042E0,-1.246929932E1,-1.312797485E3,1.685523987E1,1.312964897E3
6.284673042E0,-1.237200928E1,-1.312866577E3,1.695213318E1,1.313034307E3
6.294635042E0,-1.238156128E1,-1.312894043E3,1.707297516E1,1.313063425E3
6.304597042E0,-1.227627563E1,-1.313008301E3,1.692361450E1,1.313174746E3
6.314559042E0,-1.224304199E1,-1.312999878E3,1.691100311E1,1.313165852E3
6.324521042E0,-1.236767578E1,-1.312976318E3,1.706980133E1,1.313145517E3
6.334482833E0,-1.225564575E1,-1.313070801E3,1.700922394E1,1.313238151E3
6.344444833E0,-1.226849365E1,-1.312937256E3,1.697663116E1,1.313104322E3
6.354406833E0,-1.232086182E1,-1.312895142E3,1.685296631E1,1.313061110E3
6.364368833E0,-1.227288818E1,-1.312853516E3,1.712061310E1,1.313022503E3
6.374330833E0,-1.224194336E1,-1.312989014E3,1.688902283E1,1.313154695E3
6.384292833E0,-1.226239014E1,-1.313014160E3,1.697975922E1,1.313181200E3
6.394255833E0,-1.214108276E1,-1.313131714E3,1.693934631E1,1.313297090E3
6.404217833E0,-1.214678955E1,-1.313004028E3,1.689913940E1,1.313168955E3
6.414179833E0,-1.212304688E1,-1.313009155E3,1.689934540E1,1.313173864E3
6.424141833E0,-1.228479004E1,-1.312915649E3,1.696385193E1,1.313082705E3
6.434103833E0,-1.216744995E1,-1.312964600E3,1.697621155E1,1.313130716E3
6.444065833E0,-1.221490479E1,-1.312986450E3,1.688719177E1,1.313151857E3
6.454027833E0,-1.228833008E1,-1.313004028E3,1.689550018E1,1.313170225E3
6.463989833E0,-1.222479248E1,-1.312947998E3,1.684156036E1,1.313112916E3
6.473951833E0,-1.226077271E1,-1.312981323E3,1.698662567E1,1.313148441E3
6.483913833E0,-1.219946289E1,-1.312946655E3,1.688071442E1,1.313111840E3
6.493875833E0,-1.224432373E1,-1.312999878E3,1.680627441E1,1.313164519E3
6.503837833E0,-1.224023438E1,-1.312887207E3,1.692579651E1,1.313053359E3
6.513799833E0,-1.208599854E1,-1.313102905E3,1.685063171E1,1.313266635E3
6.523761833E0,-1.219412231E1,-1.313032227E3,1.700816345E1,1.313198996E3
6.533723833E0,-1.220297241E1,-1.313076050E3,1.676434326E1,1.313239760E3
