"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.629956667E-1,7.623382568E0,-6.404846191E0,-5.320944214E1,5.413300979E1
2.729576667E-1,7.622894287E0,-6.399162292E0,-5.318069458E1,5.410401160E1
2.829196667E-1,7.623321533E0,-6.215980530E0,-5.333097839E1,5.423049605E1
2.928816667E-1,7.626129150E0,-6.258605957E0,-5.333387756E1,5.423864388E1
3.028436666E-1,7.473541260E0,-6.254463196E0,-5.337596130E1,5.425832078E1
3.128056667E-1,7.619354248E0,-6.387565613E0,-5.335809326E1,5.427652964E1
3.227676667E-1,7.557647705E0,-6.210876465E0,-5.324119568E1,5.413241120E1
3.327286667E-1,7.578582764E0,-6.390953064E0,-5.330213928E1,5.421620837E1
3.426906667E-1,7.526641846E0,-6.238983154E0,-5.338726807E1,5.427500014E1
3.526526666E-1,7.605743408E0,-6.321403503E0,-5.340319824E1,5.431122405E1
3.626146667E-1,7.579010010E0,-6.300117493E0,-5.343167114E1,5.433301348E1
3.725766666E-1,7.581207275E0,-6.291610718E0,-5.337828064E1,5.427982971E1
3.825386667E-1,7.608856201E0,-6.423156738E0,-5.332113647E1,5.424292793E1
3.925006667E-1,7.612945557E0,-6.461608887E0,-5.348071289E1,5.440492607E1
4.024626666E-1,7.703826904E0,-6.492378235E0,-5.340211487E1,5.434414225E1
4.124236667E-1,7.563629150E0,-6.327316284E0,-5.337828064E1,5.428152781E1
4.223856666E-1,7.581634521E0,-6.366294861E0,-5.342059326E1,5.433020041E1
4.323476667E-1,7.604400635E0,-6.381652832E0,-5.342903137E1,5.434347979E1
4.423096667E-1,7.604034424E0,-6.381034851E0,-5.339779663E1,5.431264706E1
4.522716667E-1,7.661224365E0,-6.521621704E0,-5.323243713E1,5.417488599E1
4.622336667E-1,7.675445557E0,-6.470062256E0,-5.332669067E1,5.426334037E1
4.721956666E-1,7.685211182E0,-6.475143433E0,-5.326022339E1,5.420001244E1
4.821576667E-1,7.661834717E0,-6.300209045E0,-5.316903687E1,5.408643847E1
4.921196667E-1,7.760528564E0,-6.437301636E0,-5.327166748E1,5.421748069E1
5.020806667E-1,7.660003662E0,-6.444587708E0,-5.324472046E1,5.417756569E1
5.120426667E-1,7.631988525E0,-6.565841675E0,-5.322689819E1,5.417065827E1
5.220046666E-1,7.690521240E0,-6.523460388E0,-5.311676025E1,5.406560711E1
5.319666667E-1,7.623992920E0,-6.482376099E0,-5.336036682E1,5.429065495E1
5.419286666E-1,7.568389893E0,-6.393493652E0,-5.341300964E1,5.432409121E1
5.518906667E-1,7.698516846E0,-6.477905273E0,-5.336395264E1,5.430416061E1
5.618526667E-1,7.708892822E0,-6.528579712E0,-5.329287720E1,5.424186705E1
5.718146667E-1,7.669525146E0,-6.596244812E0,-5.320126343E1,5.415446881E1
5.817756667E-1,7.603912354E0,-6.549392700E0,-5.335755920E1,5.429312251E1
5.917376666E-1,7.608612061E0,-6.497528076E0,-5.342118835E1,5.435008936E1
6.016996667E-1,7.564788818E0,-6.454330444E0,-5.331779480E1,5.423717962E1
6.116616667E-1,7.621490479E0,-6.556610107E0,-5.329309082E1,5.423310596E1
6.216236667E-1,7.764862061E0,-6.551040649E0,-5.325387573E1,5.421424625E1
6.315856667E-1,7.733856201E0,-6.563896179E0,-5.295779419E1,5.392054553E1
6.415476666E-1,7.687042236E0,-6.562873840E0,-5.293995667E1,5.389620528E1
6.515096667E-1,7.735809326E0,-6.449584961E0,-5.313800049E1,5.408407333E1
6.614716667E-1,7.723358154E0,-6.382499695E0,-5.322389221E1,5.415874136E1
6.714326667E-1,7.665618896E0,-6.601036072E0,-5.317324829E1,5.412697778E1
6.813946667E-1,7.654327393E0,-6.587684631E0,-5.342384338E1,5.436996743E1
6.913566667E-1,7.652435303E0,-6.603935242E0,-5.343763733E1,5.438522603E1
7.013186667E-1,7.653289795E0,-6.516189575E0,-5.361343384E1,5.454753761E1
7.112806666E-1,7.642608643E0,-6.586723328E0,-5.342404175E1,5.436839733E1
7.212426667E-1,7.779510498E0,-6.589210510E0,-5.321647644E1,5.418423981E1
7.312046667E-1,7.802642822E0,-6.559402466E0,-5.324050903E1,5.420755296E1
7.411666667E-1,7.878082275E0,-6.574142456E0,-5.305888367E1,5.404191582E1
7.511276667E-1,7.890838623E0,-6.557174683E0,-5.305764771E1,5.404050198E1
7.610896666E-1,7.733062744E0,-6.465606689E0,-5.337402344E1,5.431749909E1
7.710517084E-1,7.775665283E0,-6.420799255E0,-5.351277161E1,5.445460824E1
7.810137083E-1,7.818756104E0,-6.416435242E0,-5.331546021E1,5.426639738E1
7.909757084E-1,7.841217041E0,-6.482475281E0,-5.321455383E1,5.417837124E1
8.009377084E-1,7.729705811E0,-6.556518555E0,-5.331315613E1,5.426812051E1
8.108997083E-1,7.686798096E0,-6.500099182E0,-5.325814819E1,5.420118544E1
8.208617084E-1,7.830352783E0,-6.444229126E0,-5.315701294E1,5.411571434E1
8.308237083E-1,7.718292236E0,-6.421379089E0,-5.323248291E1,5.417105667E1
8.407847084E-1,7.804107666E0,-6.518020630E0,-5.331533813E1,5.427627447E1
8.507467083E-1,7.784454346E0,-6.568237305E0,-5.317832947E1,5.414493694E1
8.607087083E-1,7.795440674E0,-6.665992737E0,-5.306555176E1,5.404773018E1
8.706707084E-1,7.837371826E0,-6.669227600E0,-5.320587158E1,5.419195295E1
8.806327083E-1,7.776397705E0,-6.564750671E0,-5.328152466E1,5.424471571E1
8.905947084E-1,7.691925049E0,-6.323921204E0,-5.331759644E1,5.423950387E1
9.005567083E-1,7.713409424E0,-6.218963623E0,-5.330848694E1,5.422146229E1
9.105187083E-1,7.658477783E0,-6.199012756E0,-5.333027649E1,5.423281692E1
9.204797084E-1,7.676300049E0,-6.296882629E0,-5.348831177E1,5.440198350E1
9.304417083E-1,7.643707275E0,-6.254867554E0,-5.329138184E1,5.419890227E1
9.404037084E-1,7.678863525E0,-6.387031555E0,-5.344888306E1,5.437409509E1
9.503657083E-1,7.757415771E0,-6.315116882E0,-5.343920898E1,5.436733631E1
9.603277084E-1,7.756744385E0,-6.240547180E0,-5.343737793E1,5.435682913E1
9.702897083E-1,7.734100342E0,-6.322731018E0,-5.328857422E1,5.421683666E1
9.802517083E-1,7.690277100E0,-6.244255066E0,-5.334130859E1,5.425335276E1
9.902137084E-1,7.683074951E0,-6.345771790E0,-5.327297974E1,5.419694484E1
1.000175708E0,7.660797119E0,-6.336845398E0,-5.318057251E1,5.410191045E1
1.010136708E0,7.686553955E0,-6.394996643E0,-5.328031921E1,5.421043727E1
1.020098708E0,7.765350342E0,-6.477378845E0,-5.331240845E1,5.426297077E1
1.030060708E0,7.774322510E0,-6.407180786E0,-5.328710938E1,5.423106196E1
1.040022708E0,7.681610107E0,-6.381591797E0,-5.326615906E1,5.419423907E1
1.049984708E0,7.539154053E0,-6.390144348E0,-5.322323608E1,5.413303657E1
1.059946708E0,7.716400146E0,-6.326431274E0,-5.342451477E1,5.434837019E1
1.069908708E0,7.669403076E0,-6.340103149E0,-5.334266663E1,5.426284856E1
1.079870708E0,7.688751221E0,-6.307495117E0,-5.333520508E1,5.425445134E1
1.089832708E0,7.694732666E0,-6.344017029E0,-5.345738220E1,5.437965773E1
1.099793708E0,7.486480713E0,-6.350883484E0,-5.345373535E1,5.434779607E1
1.109755708E0,7.577606201E0,-6.488883972E0,-5.309384155E1,5.402297420E1
1.119717708E0,7.554962158E0,-6.431243896E0,-5.322273254E1,5.413961221E1
1.129679708E0,7.638031006E0,-6.369781494E0,-5.320951843E1,5.413101224E1
1.139641708E0,7.750030518E0,-6.414054871E0,-5.315913391E1,5.410264865E1
1.149603708E0,7.683380127E0,-6.446212769E0,-5.333439636E1,5.426919775E1
1.159565708E0,7.579498291E0,-6.533691406E0,-5.329367065E1,5.422502420E1
1.169527708E0,7.643707275E0,-6.391624451E0,-5.309329224E1,5.402015184E1
1.179488708E0,7.640716553E0,-6.393371582E0,-5.312838745E1,5.405442908E1
1.189450708E0,7.724578857E0,-6.430831909E0,-5.314865112E1,5.409070007E1
1.199412708E0,7.600433350E0,-6.382514954E0,-5.325257874E1,5.416955073E1
1.209374708E0,7.628265381E0,-6.439727783E0,-5.328610229E1,5.421318312E1
1.219336708E0,7.727142334E0,-6.439430237E0,-5.323263550E1,5.417461096E1
1.229298708E0,7.696990967E0,-6.494903564E0,-5.307720947E1,5.402423167E1
1.239260708E0,7.752044678E0,-6.475044250E0,-5.302793884E1,5.398131800E1
1.249222708E0,7.819854736E0,-6.616821289E0,-5.311735535E1,5.409608018E1
1.259183708E0,7.882354736E0,-6.443069458E0,-5.308053589E1,5.404801523E1
1.269145708E0,7.877532959E0,-6.556800842E0,-5.290367126E1,5.388734171E1
1.279107708E0,7.735321045E0,-6.454040527E0,-5.314868164E1,5.409502926E1
1.289069708E0,7.667144775E0,-6.483070374E0,-5.319584656E1,5.413514017E1
1.299031708E0,7.730621338E0,-6.428939819E0,-5.317521667E1,5.411744120E1
1.308993708E0,7.746368408E0,-6.369766235E0,-5.311466980E1,5.405319873E1
1.318955708E0,7.712921143E0,-6.361495972E0,-5.303776550E1,5.397186631E1
1.328917708E0,7.766693115E0,-6.554222107E0,-5.300782776E1,5.397322626E1
1.338879708E0,7.769805908E0,-6.340980530E0,-5.314653015E1,5.408448562E1
1.348840708E0,7.802886963E0,-6.432327271E0,-5.308419800E1,5.403880047E1
1.358802708E0,7.632354736E0,-6.415153503E0,-5.304037476E1,5.396932821E1
1.368764708E0,7.582061768E0,-6.326591492E0,-5.313110352E1,5.404098057E1
1.378726708E0,7.816619873E0,-6.381813049E0,-5.318492126E1,5.413375041E1
1.388688708E0,7.816314697E0,-6.467086792E0,-5.305528259E1,5.401648821E1
1.398650708E0,7.723358154E0,-6.372428894E0,-5.321466064E1,5.414848307E1
1.408612708E0,7.718963623E0,-6.450965881E0,-5.326991272E1,5.421144677E1
1.418574708E0,7.757232666E0,-6.558715820E0,-5.325961304E1,5.421971775E1
1.428535708E0,7.607940674E0,-6.544967651E0,-5.319367981E1,5.413210632E1
1.438497708E0,7.665863037E0,-6.441864014E0,-5.329510498E1,5.422758784E1
1.448459708E0,7.681121826E0,-6.410537720E0,-5.333818054E1,5.426837136E1
1.458421708E0,7.668670654E0,-6.480751038E0,-5.310462952E1,5.404544680E1
1.468383708E0,7.652496338E0,-6.488853455E0,-5.313545227E1,5.407441361E1
1.478345708E0,7.659332275E0,-6.548774719E0,-5.331137085E1,5.425545210E1
1.488307708E0,7.707611084E0,-6.493843079E0,-5.335636902E1,5.429990222E1
1.498269708E0,7.655059814E0,-6.402969360E0,-5.315977478E1,5.408844250E1
1.508231708E0,7.710296631E0,-6.437873840E0,-5.318835449E1,5.412851326E1
1.518192708E0,7.613189697E0,-6.546844482E0,-5.313415527E1,5.407458078E1
1.528154708E0,7.774993896E0,-6.568489075E0,-5.303784180E1,5.400563157E1
1.538116708E0,7.823089600E0,-6.645477295E0,-5.309335327E1,5.407649453E1
1.548078708E0,7.807769775E0,-6.621574402E0,-5.322354126E1,5.419918690E1
1.558040708E0,7.851715088E0,-6.659996033E0,-5.339680481E1,5.438036172E1
1.568002708E0,7.732513428E0,-6.539978027E0,-5.323124695E1,5.418605658E1
1.577964708E0,7.780853271E0,-6.493064880E0,-5.331311035E1,5.426775566E1
1.587926708E0,7.747955322E0,-6.469093323E0,-5.323652649E1,5.418494009E1
1.597888708E0,7.696624756E0,-6.558769226E0,-5.322370911E1,5.417581285E1
1.607849708E0,7.694549561E0,-6.570480347E0,-5.331481934E1,5.426644696E1
1.617811708E0,7.660736084E0,-6.431571960E0,-5.333992004E1,5.426968828E1
1.627773708E0,7.700164795E0,-6.375267029E0,-5.327047729E1,5.420037194E1
1.637735708E0,7.613128662E0,-6.442039490E0,-5.305773926E1,5.398688078E1
1.647697708E0,7.634552002E0,-6.446220398E0,-5.314282227E1,5.407402056E1
1.657659708E0,7.589569092E0,-6.314781189E0,-5.336215210E1,5.426782930E1
1.667621708E0,7.565093994E0,-6.371284485E0,-5.339117432E1,5.429955256E1
1.677583708E0,7.669158936E0,-6.424064636E0,-5.334436035E1,5.427435294E1
1.687544708E0,7.747344971E0,-6.374229431E0,-5.340036011E1,5.433461709E1
1.697506708E0,7.753265381E0,-6.462463379E0,-5.333515930E1,5.428181809E1
1.707468708E0,7.820526123E0,-6.421096802E0,-5.321714783E1,5.417061875E1
1.717430708E0,7.668792725E0,-6.383911133E0,-5.325100708E1,5.417780411E1
1.727392708E0,7.669647217E0,-6.361091614E0,-5.330162048E1,5.422499167E1
1.737354708E0,7.728363037E0,-6.340591431E0,-5.336271667E1,5.429097739E1
1.747316708E0,7.627288818E0,-6.230522156E0,-5.343357849E1,5.433361990E1
1.757278708E0,7.621368408E0,-6.252647400E0,-5.338322449E1,5.428581318E1
1.767239542E0,7.729095459E0,-6.514747620E0,-5.326882935E1,5.421945253E1
1.777201542E0,7.733917236E0,-6.452102661E0,-5.341001892E1,5.435138660E1
1.787163542E0,7.853240967E0,-6.567420959E0,-5.336486816E1,5.433795695E1
1.797125542E0,7.636932373E0,-6.293731689E0,-5.344525146E1,5.435373675E1
1.807087542E0,7.735260010E0,-6.257591248E0,-5.343307495E1,5.435149671E1
1.817049542E0,7.770904541E0,-6.300086975E0,-5.345384216E1,5.438190228E1
1.827011542E0,7.822784424E0,-6.320274353E0,-5.327014160E1,5.421115946E1
1.836973542E0,7.708831787E0,-6.262779236E0,-5.345094299E1,5.436590658E1
1.846934542E0,7.672271729E0,-6.214202881E0,-5.359472656E1,5.449655756E1
1.856896542E0,7.533294678E0,-6.057823181E0,-5.355435181E1,5.441981576E1
1.866858542E0,7.573760986E0,-6.162002563E0,-5.334802246E1,5.423415558E1
1.876820542E0,7.580413818E0,-6.273139954E0,-5.320222473E1,5.410445153E1
1.886782542E0,7.454681396E0,-6.267944336E0,-5.344195557E1,5.432220555E1
1.896744542E0,7.400482178E0,-6.149414062E0,-5.323446655E1,5.409705037E1
1.906706542E0,7.567352295E0,-6.144088745E0,-5.329154968E1,5.417567641E1
1.916668542E0,7.603302002E0,-6.202888489E0,-5.334539795E1,5.424036789E1
1.926630542E0,7.630523682E0,-6.234939575E0,-5.338316345E1,5.428500256E1
1.936591542E0,7.579193115E0,-6.292274475E0,-5.331738281E1,5.421973991E1
1.946553542E0,7.591217041E0,-6.164932251E0,-5.315486145E1,5.404694498E1
1.956515542E0,7.768157959E0,-6.299545288E0,-5.332418823E1,5.425400999E1
1.966477542E0,7.670196533E0,-6.242897034E0,-5.328244019E1,5.419247282E1
1.976439542E0,7.723358154E0,-6.275299072E0,-5.337390137E1,5.429367354E1
1.986401542E0,7.804107666E0,-6.342964172E0,-5.338677979E1,5.432573558E1
1.996363542E0,7.678924561E0,-6.314727783E0,-5.336497498E1,5.428316704E1
2.006325542E0,7.631683350E0,-6.280754089E0,-5.339324951E1,5.430036424E1
2.016287542E0,7.702362061E0,-6.334800720E0,-5.342131042E1,5.434420382E1
2.026248542E0,7.660125732E0,-6.298995972E0,-5.338697815E1,5.430031595E1
2.036210542E0,7.557708740E0,-6.182769775E0,-5.341009521E1,5.429533934E1
2.046172542E0,7.456268311E0,-6.322761536E0,-5.350755310E1,5.439330372E1
2.056134542E0,7.524749756E0,-6.336387634E0,-5.343638611E1,5.433432642E1
2.066096542E0,7.497100830E0,-6.378067017E0,-5.332989502E1,5.423065519E1
2.076058542E0,7.573455811E0,-6.352310181E0,-5.350051880E1,5.440601611E1
2.086020542E0,7.469085693E0,-6.364479065E0,-5.346113586E1,5.435427198E1
2.095982542E0,7.365936279E0,-6.144104004E0,-5.346601868E1,5.431962983E1
2.105943542E0,7.316070557E0,-6.331405640E0,-5.352145386E1,5.438894749E1
2.115905542E0,7.459869385E0,-6.386207581E0,-5.353536987E1,5.442856902E1
2.125867542E0,7.387969971E0,-6.357818604E0,-5.345941162E1,5.434070894E1
2.135829542E0,7.494598389E0,-6.353836060E0,-5.321742249E1,5.411685776E1
2.145791542E0,7.545501709E0,-6.129455566E0,-5.336578369E1,5.424400142E1
2.155753542E0,7.585723877E0,-6.285362244E0,-5.319975281E1,5.410418361E1
2.165715542E0,7.516143799E0,-6.179206848E0,-5.334214783E1,5.422231782E1
2.175677542E0,7.531585693E0,-6.206954956E0,-5.332341003E1,5.420919784E1
2.185638542E0,7.447845459E0,-6.258796692E0,-5.357714844E1,5.445322555E1
2.195600542E0,7.457916260E0,-6.288749695E0,-5.352894592E1,5.441063259E1
2.205562542E0,7.503387451E0,-6.175529480E0,-5.357307434E1,5.444733494E1
2.215524542E0,7.529327393E0,-6.142036438E0,-5.333544922E1,5.421333347E1
2.225486542E0,7.522796631E0,-6.275909424E0,-5.353285217E1,5.442192362E1
2.235448542E0,7.496917725E0,-6.303749084E0,-5.323873901E1,5.413228574E1
2.245410542E0,7.486541748E0,-6.273727417E0,-5.318809509E1,5.407755008E1
2.255372542E0,7.457305908E0,-6.321304321E0,-5.333134460E1,5.421994667E1
2.265334542E0,7.540802002E0,-6.312416077E0,-5.327326965E1,5.417334724E1
2.275295542E0,7.385406494E0,-6.291809082E0,-5.296890259E1,5.385012286E1
2.285257542E0,7.463287354E0,-6.355575562E0,-5.325317383E1,5.414789490E1
2.295219542E0,7.507476807E0,-6.368301392E0,-5.338224792E1,5.428242684E1
2.305181542E0,7.520599365E0,-6.313964844E0,-5.336401367E1,5.425996242E1
2.315143542E0,7.559051514E0,-6.312400818E0,-5.299720764E1,5.390444955E1
2.325105542E0,7.551177979E0,-6.324356079E0,-5.317761230E1,5.408212477E1
2.335067542E0,7.659149170E0,-6.213935852E0,-5.319665527E1,5.410323185E1
2.345029542E0,7.603240967E0,-6.326393127E0,-5.322959900E1,5.414076775E1
2.354990542E0,7.574249268E0,-6.310699463E0,-5.329017639E1,5.419443772E1
2.364952542E0,7.570343018E0,-6.344871521E0,-5.340931702E1,5.431503137E1
2.374914542E0,7.557403564E0,-6.291099548E0,-5.335530090E1,5.425385163E1
2.384876542E0,7.672698975E0,-6.187400818E0,-5.352453613E1,5.442453681E1
2.394838542E0,7.662628174E0,-6.215423584E0,-5.334613037E1,5.425087084E1
2.404800542E0,7.549774170E0,-6.122512817E0,-5.315690613E1,5.403832827E1
2.414762542E0,7.592926025E0,-6.263488770E0,-5.331942749E1,5.422033904E1
2.424724542E0,7.455108643E0,-6.370681763E0,-5.328793335E1,5.418272854E1
2.434685542E0,7.662811279E0,-6.367858887E0,-5.336193848E1,5.428411169E1
2.444647542E0,7.532745361E0,-6.256431580E0,-5.335443115E1,5.424555754E1
2.454609542E0,4.975555420E0,-1.519128113E2,-4.570318604E1,1.587168535E2
2.464571542E0,1.308929443E0,-3.739973145E2,-3.330035400E1,3.754791846E2
2.474533542E0,-1.479370117E0,-5.266320190E2,-2.505523682E1,5.272297762E2
2.484495542E0,-2.981781006E0,-6.053920288E2,-2.062159729E1,6.057504848E2
2.494457542E0,-3.466552734E0,-6.403896484E2,-1.887147522E1,6.406770258E2
2.504419542E0,-3.652923584E0,-6.547128296E2,-1.803691101E1,6.549714217E2
2.514380542E0,-3.818634033E0,-6.603270264E2,-1.772708130E1,6.605759707E2
2.524342542E0,-3.846618652E0,-6.624221191E2,-1.763386536E1,6.626679512E2
2.534304542E0,-3.712036133E0,-6.631876831E2,-1.760481262E1,6.634316933E2
2.544266542E0,-3.783477783E0,-6.635909424E2,-1.743653870E1,6.638307664E2
2.554228542E0,-3.801727295E0,-6.635778198E2,-1.749949646E1,6.638194095E2
2.564190542E0,-3.769866943E0,-6.637139893E2,-1.765048218E1,6.639593444E2
2.574152542E0,-3.687591553E0,-6.637230835E2,-1.780551147E1,6.639721125E2
2.584114542E0,-3.753051758E0,-6.636670532E2,-1.779702759E1,6.639162425E2
2.594076542E0,-3.845275879E0,-6.635784302E2,-1.769215393E1,6.638253772E2
2.604037542E0,-3.945587158E0,-6.636625977E2,-1.747607422E1,6.639043789E2
2.613999542E0,-3.643493652E0,-6.637509155E2,-1.757609558E1,6.639935783E2
2.623961542E0,-3.624114990E0,-6.637649536E2,-1.754885864E1,6.640067848E2
2.633923542E0,-3.760009766E0,-6.637262573E2,-1.776759338E1,6.639746755E2
2.643885542E0,-3.743011475E0,-6.637575073E2,-1.779595947E1,6.640065774E2
2.653847542E0,-3.819244385E0,-6.635621948E2,-1.777575684E1,6.638112311E2
2.663809542E0,-3.839233398E0,-6.636885376E2,-1.764871216E1,6.639342525E2
2.673771542E0,-3.864105225E0,-6.636046143E2,-1.768521118E1,6.638514759E2
2.683732542E0,-3.954711914E0,-6.637045898E2,-1.764698792E1,6.639509308E2
2.693694542E0,-4.009185791E0,-6.636154785E2,-1.759509277E1,6.638608018E2
2.703656542E0,-3.839111328E0,-6.636185303E2,-1.755081177E1,6.638616750E2
2.713618542E0,-3.818023682E0,-6.637474976E2,-1.755760193E1,6.639906530E2
2.723580542E0,-3.994262695E0,-6.637681885E2,-1.753994751E1,6.640119065E2
2.733542542E0,-3.818023682E0,-6.638498535E2,-1.767654419E1,6.640961267E2
2.743504542E0,-3.944915771E0,-6.637145996E2,-1.751983643E1,6.639575113E2
2.753466542E0,-3.875579834E0,-6.637432251E2,-1.749568176E1,6.639850811E2
2.763427542E0,-3.998840332E0,-6.636183472E2,-1.727845764E1,6.638552903E2
2.773389917E0,-3.948730469E0,-6.637825317E2,-1.730818176E1,6.640198906E2
2.783351917E0,-3.950622559E0,-6.637436523E2,-1.741659546E1,6.639838712E2
2.793313917E0,-3.901184082E0,-6.637105103E2,-1.756327820E1,6.639543127E2
2.803275917E0,-4.082244873E0,-6.636832886E2,-1.729298401E1,6.639210944E2
2.813237917E0,-4.055114746E0,-6.637009888E2,-1.748480225E1,6.639436458E2
2.823199917E0,-3.925811768E0,-6.638768921E2,-1.730738831E1,6.641140606E2
2.833161917E0,-3.944335938E0,-6.638148193E2,-1.746667480E1,6.640562904E2
2.843123917E0,-3.930969238E0,-6.637340088E2,-1.753591919E1,6.639772552E2
2.853084917E0,-3.843872070E0,-6.637961426E2,-1.763822937E1,6.640415660E2
2.863046917E0,-3.855102539E0,-6.637474365E2,-1.748530579E1,6.639888984E2
2.873008917E0,-3.782836914E0,-6.636640625E2,-1.736737061E1,6.639020434E2
2.882970917E0,-3.789398193E0,-6.637488403E2,-1.762911987E1,6.639937262E2
2.892932917E0,-3.851684570E0,-6.638850098E2,-1.730532837E1,6.641216877E2
2.902894917E0,-3.820587158E0,-6.636422729E2,-1.726239014E1,6.638777398E2
2.912856917E0,-3.904205322E0,-6.636890869E2,-1.740274048E1,6.639286876E2
2.922818917E0,-3.880767822E0,-6.637132568E2,-1.738124084E1,6.639521483E2
2.932779917E0,-3.950592041E0,-6.636975708E2,-1.738140869E1,6.639368841E2
2.942741917E0,-4.018371582E0,-6.635858154E2,-1.734465027E1,6.638246144E2
2.952703917E0,-3.880096436E0,-6.636731567E2,-1.740914917E1,6.639127899E2
2.962665917E0,-3.833190918E0,-6.636387329E2,-1.719555664E1,6.638725392E2
2.972627917E0,-4.014343262E0,-6.635892334E2,-1.735813904E1,6.638283593E2
2.982589917E0,-4.005218506E0,-6.635313110E2,-1.735643005E1,6.637703580E2
2.992551917E0,-3.964477539E0,-6.635303345E2,-1.742872620E1,6.637710316E2
3.002513917E0,-4.064270020E0,-6.634497070E2,-1.733312988E1,6.636885335E2
3.012474917E0,-3.931884766E0,-6.635460815E2,-1.733471680E1,6.637841174E2
3.022436917E0,-3.950012207E0,-6.634754028E2,-1.740699768E1,6.637154634E2
3.032398917E0,-3.956634521E0,-6.634211426E2,-1.760025024E1,6.636663591E2
3.042360917E0,-4.008270264E0,-6.634860840E2,-1.746269226E1,6.637279529E2
3.052322917E0,-3.946044922E0,-6.634499512E2,-1.728880310E1,6.636869079E2
3.062284917E0,-4.044708252E0,-6.635128174E2,-1.729450989E1,6.637504942E2
3.072246917E0,-3.949920654E0,-6.635755005E2,-1.738600159E1,6.638149740E2
3.082208917E0,-4.071624756E0,-6.635736694E2,-1.759352112E1,6.638193466E2
3.092170917E0,-4.147827148E0,-6.636131592E2,-1.764251709E1,6.638605937E2
3.102131917E0,-4.009613037E0,-6.635991211E2,-1.753967285E1,6.638429864E2
3.112093917E0,-3.840759277E0,-6.637156372E2,-1.762683105E1,6.639607697E2
3.122055917E0,-3.878753662E0,-6.636229248E2,-1.760182190E1,6.638676489E2
3.132017917E0,-3.942626953E0,-6.636647949E2,-1.741094971E1,6.639048467E2
3.141979917E0,-3.940856934E0,-6.637328491E2,-1.772448730E1,6.639811615E2
3.151941917E0,-3.874298096E0,-6.637440186E2,-1.746875000E1,6.639851576E2
3.161903917E0,-3.889831543E0,-6.636127319E2,-1.756671143E1,6.638565945E2
3.171865917E0,-3.872344971E0,-6.636538696E2,-1.759181213E1,6.638982795E2
3.181826917E0,-3.949096680E0,-6.636619873E2,-1.758186340E1,6.639065828E2
3.191788917E0,-3.949554443E0,-6.634741211E2,-1.754771423E1,6.637178848E2
3.201750917E0,-3.967376709E0,-6.635078735E2,-1.763513184E1,6.637540480E2
3.211712917E0,-3.858795166E0,-6.636480103E2,-1.755519104E1,6.638913741E2
3.221674917E0,-3.848785400E0,-6.636550903E2,-1.769873047E1,6.639022045E2
3.231636917E0,-3.838562012E0,-6.636879883E2,-1.787384033E1,6.639397220E2
3.241598917E0,-3.704803467E0,-6.639005737E2,-1.763465881E1,6.641450734E2
