"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.108965583E0,3.802822876E1,-5.399324036E1,-6.350950623E1,9.162354265E1
3.118928583E0,3.806680298E1,-5.409730530E1,-6.330049133E1,9.155627850E1
3.128891583E0,3.801870728E1,-5.412417603E1,-6.337104797E1,9.160097300E1
3.138854583E0,3.797512817E1,-5.419865417E1,-6.350047302E1,9.171649006E1
3.148817583E0,3.788229370E1,-5.416801453E1,-6.341775513E1,9.160269450E1
3.158780583E0,3.772286987E1,-5.402464294E1,-6.338862610E1,9.143191388E1
3.168743583E0,3.779031372E1,-5.406159973E1,-6.330632019E1,9.142458396E1
3.178706583E0,3.795529175E1,-5.410163879E1,-6.343656921E1,9.160671267E1
3.188669583E0,3.807546997E1,-5.419314575E1,-6.371272278E1,9.190184712E1
3.198631583E0,3.792550659E1,-5.421597290E1,-6.372131348E1,9.185924863E1
3.208594583E0,3.784133911E1,-5.415521240E1,-6.367066956E1,9.175351839E1
3.218557583E0,3.789248657E1,-5.407827759E1,-6.371748352E1,9.176174776E1
3.228520583E0,3.802633667E1,-5.414759827E1,-6.360293579E1,9.177852755E1
3.238483583E0,3.796261597E1,-5.408314514E1,-6.366050720E1,9.175405700E1
3.248446583E0,3.787716675E1,-5.405586243E1,-6.381208801E1,9.180794410E1
3.258409583E0,3.796286011E1,-5.412023926E1,-6.377053833E1,9.185238486E1
3.268372583E0,3.787649536E1,-5.411103821E1,-6.374058533E1,9.179049828E1
3.278335583E0,3.785525513E1,-5.414134216E1,-6.383370972E1,9.186428995E1
3.288297583E0,3.794967651E1,-5.409812927E1,-6.371925354E1,9.179830505E1
3.298260583E0,3.785757446E1,-5.410768127E1,-6.383004761E1,9.184286632E1
3.308223583E0,3.803048706E1,-5.404315186E1,-6.386300659E1,9.189920467E1
3.318186583E0,3.796414185E1,-5.400201416E1,-6.365411377E1,9.170245253E1
3.328149583E0,3.786538696E1,-5.401373291E1,-6.339332581E1,9.148762009E1
3.338112583E0,3.785427856E1,-5.411999512E1,-6.339143372E1,9.154449271E1
3.348075583E0,3.800228882E1,-5.399909973E1,-6.336923218E1,9.151904891E1
3.358038583E0,3.806686401E1,-5.403669739E1,-6.308401489E1,9.137091296E1
3.368001583E0,3.789218140E1,-5.409068298E1,-6.350498962E1,9.162152096E1
3.377963583E0,3.793734741E1,-5.413862610E1,-6.347505188E1,9.164777889E1
3.387926583E0,3.798416138E1,-5.429624939E1,-6.355361938E1,9.181471424E1
3.397889583E0,3.791793823E1,-5.435870361E1,-6.372479248E1,9.194285114E1
3.407852583E0,3.808547974E1,-5.421116638E1,-6.361883545E1,9.185156804E1
3.417815583E0,3.795669556E1,-5.408003235E1,-6.354693604E1,9.167100804E1
3.427778583E0,3.792330933E1,-5.396336365E1,-6.347538757E1,9.153877230E1
3.437741583E0,3.792379761E1,-5.405485535E1,-6.349124146E1,9.160392761E1
3.447704583E0,3.803524780E1,-5.424623108E1,-6.353370667E1,9.179251355E1
3.457667583E0,3.805288696E1,-5.422654724E1,-6.364031982E1,9.186202120E1
3.467629583E0,3.798233032E1,-5.422131348E1,-6.359799194E1,9.180039668E1
3.477592583E0,3.801968384E1,-5.422203064E1,-6.342189026E1,9.169438985E1
3.487555583E0,3.792056274E1,-5.409892273E1,-6.359603882E1,9.170124684E1
3.497518583E0,3.791079712E1,-5.419061279E1,-6.351187134E1,9.169301420E1
3.507481583E0,3.791384888E1,-5.416300964E1,-6.346556091E1,9.164588901E1
3.517444583E0,3.783676147E1,-5.414277649E1,-6.356246948E1,9.166923307E1
3.527407583E0,3.775802612E1,-5.406478882E1,-6.355015564E1,9.158216097E1
3.537370583E0,3.783602905E1,-5.415708923E1,-6.366529846E1,9.174870918E1
3.547333583E0,3.784072876E1,-5.423028564E1,-6.351026917E1,9.168641624E1
3.557295583E0,3.796310425E1,-5.412030029E1,-6.354069519E1,9.169309752E1
3.567258583E0,3.783139038E1,-5.418026733E1,-6.351181030E1,9.165405345E1
3.577221583E0,3.783328247E1,-5.421978760E1,-6.336320496E1,9.157531530E1
3.587184583E0,3.794442749E1,-5.431980896E1,-6.351620483E1,9.178632523E1
3.597147583E0,3.792538452E1,-5.418087769E1,-6.335354614E1,9.158370001E1
3.607110583E0,3.797262573E1,-5.428315735E1,-6.353570557E1,9.178979986E1
3.617073583E0,3.785794067E1,-5.420977783E1,-6.356050110E1,9.171619805E1
3.627036583E0,3.795925903E1,-5.429220581E1,-6.355952454E1,9.180611155E1
3.636999583E0,3.803500366E1,-5.410440063E1,-6.366546631E1,9.179999603E1
3.646961583E0,3.812734985E1,-5.414465332E1,-6.360908508E1,9.182294917E1
3.656924583E0,3.799197388E1,-5.401159668E1,-6.354440308E1,9.164351487E1
3.666887583E0,3.794003296E1,-5.395466614E1,-6.352037048E1,9.157177275E1
3.676850583E0,3.799807739E1,-5.413081360E1,-6.355526733E1,9.172388387E1
3.686813583E0,3.786312866E1,-5.404557800E1,-6.357894897E1,9.163418449E1
3.696776583E0,3.789187622E1,-5.411904907E1,-6.359234619E1,9.169870364E1
3.706739583E0,3.791421509E1,-5.424018860E1,-6.364675903E1,9.181718630E1
3.716702583E0,3.785403442E1,-5.403694153E1,-6.356652832E1,9.161671515E1
3.726665583E0,3.793234253E1,-5.392338562E1,-6.383197021E1,9.176663091E1
3.736627583E0,3.786013794E1,-5.397610474E1,-6.364001465E1,9.163438979E1
3.746589958E0,3.788876343E1,-5.407092285E1,-6.360874939E1,9.168040189E1
3.756552958E0,3.785781860E1,-5.416142273E1,-6.354812622E1,9.167899698E1
3.766515958E0,3.787661743E1,-5.400338745E1,-6.365959167E1,9.167086569E1
3.776478958E0,3.802035522E1,-5.415087891E1,-6.354542542E1,9.173813923E1
3.786441958E0,3.800234985E1,-5.406970215E1,-6.352503967E1,9.166865304E1
3.796404958E0,3.790005493E1,-5.400483704E1,-6.355247498E1,9.160706121E1
3.806367958E0,3.786563110E1,-5.406269836E1,-6.338189697E1,9.150872219E1
3.816330958E0,3.783120728E1,-5.414158630E1,-6.339936829E1,9.155321682E1
3.826292958E0,3.789480591E1,-5.405006409E1,-6.341419983E1,9.153571152E1
3.836255958E0,3.796145630E1,-5.412652588E1,-6.334968567E1,9.156383370E1
3.846218958E0,3.795779419E1,-5.399902344E1,-6.342077637E1,9.153624171E1
3.856181958E0,8.362124634E1,-2.852808380E1,-1.184436035E2,1.477675594E2
3.866144958E0,9.690756226E1,-2.104889679E1,-1.324071808E2,1.654260959E2
3.876107958E0,1.016708679E2,-1.840140533E1,-1.372628479E2,1.718041516E2
3.886070958E0,1.018730164E2,-1.817910767E1,-1.373898926E2,1.720016686E2
3.896033958E0,1.018946228E2,-1.800117493E1,-1.379147797E2,1.724153210E2
3.905996958E0,1.018951721E2,-1.794006348E1,-1.377228394E2,1.722557763E2
3.915959958E0,1.018483582E2,-1.795557404E1,-1.379004669E2,1.723717769E2
3.925921958E0,1.019787903E2,-1.795973969E1,-1.380946503E2,1.726046302E2
3.935884958E0,1.020487366E2,-1.797364044E1,-1.380460815E2,1.726085659E2
3.945847958E0,1.021242981E2,-1.807369995E1,-1.380334930E2,1.726536304E2
3.955810958E0,1.020823669E2,-1.811698914E1,-1.378251648E2,1.724668403E2
3.965773958E0,1.019925232E2,-1.806209564E1,-1.376775208E2,1.722899121E2
3.975736958E0,1.019864807E2,-1.803560638E1,-1.377235718E2,1.723203632E2
3.985699958E0,1.019706116E2,-1.807796478E1,-1.375216522E2,1.721540684E2
3.995662958E0,1.019371643E2,-1.811898041E1,-1.377093353E2,1.722885485E2
4.005624958E0,1.019436951E2,-1.795768738E1,-1.378759613E2,1.724087475E2
4.015587958E0,1.019364929E2,-1.791580200E1,-1.379181213E2,1.724338503E2
4.025550958E0,1.018240662E2,-1.805099487E1,-1.379218140E2,1.723844704E2
4.035513958E0,1.018511658E2,-1.809866333E1,-1.380521698E2,1.725097770E2
4.045476958E0,1.019062195E2,-1.807974243E1,-1.380704498E2,1.725549297E2
4.055439958E0,1.019198303E2,-1.795797729E1,-1.379396362E2,1.724455972E2
4.065402958E0,1.018907166E2,-1.780682373E1,-1.379073181E2,1.723868599E2
4.075365958E0,1.018916321E2,-1.775254059E1,-1.377479401E2,1.722543247E2
4.085328958E0,1.017919006E2,-1.774893188E1,-1.377782593E2,1.722192334E2
4.095290958E0,1.017702942E2,-1.780107880E1,-1.379679718E2,1.723636633E2
4.105253958E0,1.017381897E2,-1.790680695E1,-1.380018921E2,1.723828158E2
4.115216958E0,1.017471008E2,-1.779330444E1,-1.380698700E2,1.724307490E2
4.125179958E0,1.017044373E2,-1.777997589E1,-1.378785706E2,1.722510387E2
4.135142958E0,1.018443909E2,-1.781105804E1,-1.381215515E2,1.725313790E2
4.145105958E0,1.018797302E2,-1.794293213E1,-1.378790131E2,1.723718379E2
4.155068958E0,1.020460510E2,-1.790710449E1,-1.377481995E2,1.723619081E2
4.165031958E0,1.018720398E2,-1.801332855E1,-1.376491394E2,1.721908188E2
4.174994958E0,1.019225159E2,-1.803418732E1,-1.378064117E2,1.723485952E2
4.184956958E0,1.017840881E2,-1.797132874E1,-1.378000488E2,1.722551094E2
4.194919958E0,1.018722229E2,-1.795635986E1,-1.377454681E2,1.722619942E2
4.204882958E0,1.019070129E2,-1.786681366E1,-1.374712677E2,1.720540954E2
4.214845958E0,1.017781677E2,-1.786553955E1,-1.376555328E2,1.721250088E2
4.224808958E0,1.018226013E2,-1.797409821E1,-1.376692352E2,1.721735423E2
4.234771958E0,1.018825378E2,-1.794636536E1,-1.376869049E2,1.722202292E2
4.244734958E0,1.018061829E2,-1.789396667E1,-1.376005859E2,1.721005931E2
4.254697958E0,1.018039246E2,-1.794538879E1,-1.378929138E2,1.723384221E2
4.264660958E0,1.017281799E2,-1.782131958E1,-1.376326904E2,1.720725995E2
4.274622958E0,1.018409119E2,-1.799358368E1,-1.377702789E2,1.722672056E2
4.284585958E0,1.018426819E2,-1.802043152E1,-1.377677612E2,1.722690449E2
4.294548958E0,1.016756897E2,-1.802832031E1,-1.377955780E2,1.721934596E2
4.304511958E0,1.017929382E2,-1.798706818E1,-1.378868103E2,1.723313940E2
4.314474958E0,1.018214417E2,-1.797975922E1,-1.377792816E2,1.722614529E2
4.324437958E0,1.017936707E2,-1.800533295E1,-1.376276093E2,1.721264135E2
4.334400958E0,1.018627625E2,-1.794587708E1,-1.378878784E2,1.723692081E2
4.344363958E0,1.018717346E2,-1.793997192E1,-1.377130890E2,1.722341075E2
4.354326958E0,-8.867398071E1,3.403491211E2,-1.358081207E2,3.770204832E2
4.364288958E0,-1.486436462E2,4.520245361E2,-1.374260254E2,4.952847941E2
4.374251958E0,-1.657416077E2,4.838638306E2,-1.377603302E2,5.296908491E2
4.384214958E0,-1.707142639E2,4.928978271E2,-1.377619934E2,5.395090312E2
4.394177958E0,-1.720219421E2,4.952967529E2,-1.377086334E2,5.421015493E2
4.404140958E0,-1.724368896E2,4.959663086E2,-1.377273407E2,5.428497771E2
4.414103958E0,-1.724272766E2,4.959990845E2,-1.378308258E2,5.429029324E2
4.424066958E0,-1.724141235E2,4.960673828E2,-1.378618469E2,5.429690296E2
4.434029958E0,-1.724367981E2,4.962489624E2,-1.377487183E2,5.431134241E2
4.443992958E0,-1.723845215E2,4.962094116E2,-1.378757629E2,5.430929289E2
4.453955958E0,-1.723183289E2,4.959752197E2,-1.376724548E2,5.428063466E2
4.463917958E0,-1.723746338E2,4.960745239E2,-1.377315521E2,5.429299477E2
4.473880958E0,-1.724003296E2,4.961095581E2,-1.374859924E2,5.429078793E2
4.483843958E0,-1.724329834E2,4.961267090E2,-1.375796967E2,5.429576577E2
4.493806958E0,-1.725430908E2,4.962413940E2,-1.376604462E2,5.431178857E2
4.503769958E0,-1.724433289E2,4.961557617E2,-1.377482452E2,5.430302207E2
4.513732958E0,-1.724439087E2,4.960823975E2,-1.374847260E2,5.428965800E2
4.523695958E0,-1.725187378E2,4.959012451E2,-1.378183289E2,5.428394344E2
4.533658958E0,-1.725036926E2,4.960158081E2,-1.377790833E2,5.429293523E2
4.543621958E0,-1.724670105E2,4.960784302E2,-1.377962799E2,5.429792753E2
4.553583958E0,-1.724646912E2,4.960871582E2,-1.377421417E2,5.429727763E2
4.563546958E0,-1.723542786E2,4.959505005E2,-1.377377777E2,5.428117461E2
4.573509958E0,-1.723515625E2,4.958046875E2,-1.378094635E2,5.426958609E2
4.583472958E0,-1.724619141E2,4.959428101E2,-1.375908813E2,5.428016519E2
4.593435958E0,-1.724327393E2,4.959102783E2,-1.375743408E2,5.427584665E2
4.603398958E0,-1.725635681E2,4.960225830E2,-1.376923981E2,5.429325781E2
4.613361958E0,-1.724556580E2,4.958499146E2,-1.376427307E2,5.427279365E2
4.623324958E0,-1.722270203E2,4.959465942E2,-1.375587158E2,5.427223702E2
4.633287958E0,-1.723226929E2,4.958242188E2,-1.376881409E2,5.426737422E2
4.643249958E0,-1.724819946E2,4.959335938E2,-1.379448853E2,5.428894540E2
4.653212958E0,-1.723736572E2,4.958769531E2,-1.378282318E2,5.427736654E2
4.663175958E0,-1.723037720E2,4.958932495E2,-1.375601196E2,5.426983428E2
4.673138958E0,-1.721929016E2,4.958357544E2,-1.376218719E2,5.426262713E2
4.683101958E0,-1.722535400E2,4.958388672E2,-1.377755585E2,5.426873582E2
4.693064958E0,-1.724532471E2,4.957537842E2,-1.377456665E2,5.426654638E2
4.703027958E0,-1.725175476E2,4.959366455E2,-1.376614990E2,5.428316027E2
4.712990958E0,-1.725429993E2,4.957738647E2,-1.377907715E2,5.427237863E2
4.722953958E0,-1.724001160E2,4.958247681E2,-1.377277527E2,5.427088856E2
4.732915958E0,-1.723305664E2,4.957036133E2,-1.378740845E2,5.426132688E2
4.742878958E0,-1.723109741E2,4.958198242E2,-1.376739044E2,5.426623940E2
4.752841333E0,-1.723130798E2,4.958072510E2,-1.376710052E2,5.426508392E2
4.762804333E0,-1.724183960E2,4.958615112E2,-1.378332062E2,5.427750310E2
4.772767333E0,-1.724959106E2,4.958412476E2,-1.377859955E2,5.427691614E2
4.782730333E0,-1.724738464E2,4.958037109E2,-1.378101196E2,5.427339832E2
4.792693333E0,-1.723638611E2,4.958161621E2,-1.376639404E2,5.426733158E2
4.802656333E0,-1.724464722E2,4.958130493E2,-1.377183838E2,5.427105295E2
4.812619333E0,-1.723235168E2,4.957082520E2,-1.379332733E2,5.426303101E2
4.822581333E0,-1.723515930E2,4.956593628E2,-1.378636017E2,5.425768593E2
4.832544333E0,-1.724476624E2,4.956406860E2,-1.378910065E2,5.425972867E2
4.842507333E0,-1.722789001E2,4.957854614E2,-1.378877258E2,5.426751037E2
4.852470333E0,-1.722545471E2,4.959360352E2,-1.377370911E2,5.427666959E2
4.862433333E0,-1.723056946E2,4.959765625E2,-1.378286896E2,5.428432100E2
4.872396333E0,2.887826538E1,7.019132996E1,-1.390365295E2,1.584043357E2
4.882359333E0,8.610195923E1,-5.103721619E1,-1.393030853E2,1.715333624E2
4.892322333E0,1.024764099E2,-8.545491028E1,-1.396000214E2,1.931116833E2
4.902285333E0,1.070608826E2,-9.530137634E1,-1.395738983E2,2.000631350E2
4.912247333E0,1.084131165E2,-9.800492859E1,-1.394860992E2,2.020265867E2
4.922210333E0,1.086753235E2,-9.890147400E1,-1.392740631E2,2.024576305E2
4.932173333E0,1.088074646E2,-9.930566406E1,-1.392428284E2,2.027048212E2
4.942136333E0,1.089246521E2,-9.952572632E1,-1.391699524E2,2.028256041E2
4.952099333E0,1.090180359E2,-9.950671387E1,-1.392704773E2,2.029354185E2
4.962062333E0,1.090505676E2,-9.934848022E1,-1.394235229E2,2.029804561E2
4.972025333E0,1.090506287E2,-9.923669434E1,-1.393506012E2,2.028757037E2
4.981988333E0,1.088507996E2,-9.916909790E1,-1.393166046E2,2.027119209E2
4.991951333E0,1.088214417E2,-9.930444336E1,-1.391509094E2,2.026485979E2
5.001913333E0,1.090022278E2,-9.942663574E1,-1.393977814E2,2.029750798E2
5.011876333E0,1.089530334E2,-9.942236328E1,-1.393145599E2,2.028894192E2
5.021839333E0,1.089919128E2,-9.936547852E1,-1.392402496E2,2.028314140E2
5.031802333E0,1.089594421E2,-9.943412781E1,-1.393252563E2,2.029059705E2
5.041765333E0,1.090727234E2,-9.937638855E1,-1.392412262E2,2.028808632E2
5.051728333E0,1.089577332E2,-9.930572510E1,-1.390276489E2,2.026378588E2
5.061691333E0,1.089914246E2,-9.942909241E1,-1.391257019E2,2.027837172E2
5.071654333E0,1.089106750E2,-9.939862061E1,-1.392062531E2,2.027806741E2
5.081617333E0,1.088391418E2,-9.929325867E1,-1.392827759E2,2.027431914E2
5.091579333E0,1.088191223E2,-9.933631897E1,-1.393266602E2,2.027836874E2
5.101542333E0,1.088893127E2,-9.915841675E1,-1.393556976E2,2.027542466E2
5.111505333E0,1.089582825E2,-9.925453186E1,-1.394186401E2,2.028815581E2
5.121468333E0,1.088660583E2,-9.933612061E1,-1.395085754E2,2.029337974E2
5.131431333E0,1.088954163E2,-9.928317261E1,-1.393346252E2,2.028040873E2
5.141394333E0,1.088117981E2,-9.919319153E1,-1.393657532E2,2.027365527E2
5.151357333E0,1.088350525E2,-9.915385437E1,-1.392312012E2,2.026373185E2
5.161320333E0,1.088469543E2,-9.909019470E1,-1.393952026E2,2.027253035E2
5.171283333E0,1.089427185E2,-9.923124695E1,-1.393468170E2,2.028124545E2
5.181245333E0,1.088988342E2,-9.919042969E1,-1.392480316E2,2.027010403E2
5.191208333E0,1.090048523E2,-9.923275757E1,-1.391338043E2,2.027003046E2
5.201171333E0,1.090284729E2,-9.916317749E1,-1.393335724E2,2.028161435E2
5.211134333E0,1.090429993E2,-9.917526245E1,-1.392086334E2,2.027440554E2
5.221097333E0,1.089913635E2,-9.919052124E1,-1.393453522E2,2.028176620E2
5.231060333E0,1.088592834E2,-9.915658569E1,-1.391907959E2,2.026239121E2
5.241023333E0,1.088758240E2,-9.921798706E1,-1.391756897E2,2.026524774E2
5.250986333E0,1.088289490E2,-9.926034546E1,-1.390657806E2,2.025725738E2
5.260949333E0,1.087140198E2,-9.922338867E1,-1.391440735E2,2.025465185E2
5.270911333E0,1.087680969E2,-9.921949768E1,-1.391856232E2,2.026021849E2
5.280874333E0,1.088740540E2,-9.909996033E1,-1.390876465E2,2.025332940E2
5.290837333E0,1.088424988E2,-9.925108337E1,-1.390679474E2,2.025768029E2
5.300800333E0,1.087987976E2,-9.929069519E1,-1.391557159E2,2.026330027E2
5.310763333E0,1.086607971E2,-9.926139832E1,-1.388151703E2,2.023107647E2
5.320726333E0,1.086987610E2,-9.925674438E1,-1.388897858E2,2.023800745E2
5.330689333E0,1.089466248E2,-9.943734741E1,-1.389583435E2,2.026488942E2
5.340652333E0,1.088136902E2,-9.930136108E1,-1.387719269E2,2.023828727E2
5.350615333E0,1.088334656E2,-9.930500793E1,-1.390468750E2,2.025839117E2
5.360577333E0,1.087597351E2,-9.927618408E1,-1.390187225E2,2.025108538E2
5.370540333E0,1.087326355E2,-9.936640930E1,-1.389575348E2,2.024985575E2
5.380503333E0,1.088473816E2,-9.936975098E1,-1.390199280E2,2.026046403E2
5.390466333E0,-1.491227417E2,-5.213354492E2,-6.484951782E1,5.461077757E2
5.400429333E0,-2.222695618E2,-6.408785400E2,-4.374307251E1,6.797370944E2
5.410392333E0,-2.428952332E2,-6.746533203E2,-3.761386108E1,7.180320323E2
5.420355333E0,-2.489923096E2,-6.844494629E2,-3.574353027E1,7.292090492E2
5.430318333E0,-2.505268402E2,-6.872384033E2,-3.527658081E1,7.323283129E2
5.440281333E0,-2.509576721E2,-6.880789185E2,-3.532522583E1,7.332668156E2
5.450243333E0,-2.509186249E2,-6.882089233E2,-3.525646973E1,7.333721410E2
5.460206333E0,-2.509930573E2,-6.879513550E2,-3.511482239E1,7.331491201E2
5.470169333E0,-2.510306244E2,-6.880039062E2,-3.508932495E1,7.332100723E2
5.480132333E0,-2.511508484E2,-6.880264282E2,-3.493235779E1,7.332648800E2
5.490095333E0,-2.511695709E2,-6.881934204E2,-3.485763550E1,7.334244283E2
5.500058333E0,-2.513067017E2,-6.882945557E2,-3.513114929E1,7.335793422E2
5.510021333E0,-2.514059448E2,-6.883582153E2,-3.491157532E1,7.336625926E2
5.519984333E0,-2.514546814E2,-6.885731812E2,-3.515928650E1,7.338928110E2
5.529947333E0,-2.514497223E2,-6.887601318E2,-3.511544800E1,7.340644227E2
5.539910333E0,-2.515804138E2,-6.890183105E2,-3.486283875E1,7.343394000E2
5.549872333E0,-2.515097656E2,-6.891423340E2,-3.487500000E1,7.344321509E2
5.559835333E0,-2.516289062E2,-6.891137695E2,-3.494281006E1,7.344493814E2
5.569798333E0,-2.517743225E2,-6.889641113E2,-3.482469177E1,7.343531952E2
5.579761333E0,-2.516450500E2,-6.889642334E2,-3.487388611E1,7.343113332E2
5.589724333E0,-2.514921722E2,-6.888696289E2,-3.481065369E1,7.341671880E2
5.599687333E0,-2.512736816E2,-6.888592529E2,-3.491406250E1,7.340875460E2
5.609650333E0,-2.510066071E2,-6.883283691E2,-3.498515320E1,7.335013439E2
5.619613333E0,-2.511477051E2,-6.885579224E2,-3.506790161E1,7.337689963E2
5.629576333E0,-2.510125275E2,-6.883253784E2,-3.515724182E1,7.335087915E2
5.639538333E0,-2.508886566E2,-6.879573364E2,-3.493118286E1,7.331102252E2
5.649501333E0,-2.510019379E2,-6.877994995E2,-3.478788757E1,7.329940801E2
5.659464333E0,-2.509285736E2,-6.877349854E2,-3.481114197E1,7.329095270E2
5.669427333E0,-2.508723450E2,-6.876939697E2,-3.499464417E1,7.328605287E2
5.679390333E0,-2.508217010E2,-6.876527100E2,-3.461959839E1,7.327866619E2
5.689353333E0,-2.507813263E2,-6.876336670E2,-3.477952576E1,7.327625461E2
5.699316333E0,-2.508431702E2,-6.876837158E2,-3.485212708E1,7.328341284E2
5.709279333E0,-2.506888885E2,-6.876037598E2,-3.494412231E1,7.327106803E2
5.719242333E0,-2.507829590E2,-6.875366211E2,-3.491038513E1,7.326782601E2
5.729204333E0,-2.509454803E2,-6.879334106E2,-3.494734192E1,7.331079922E2
5.739167333E0,-2.509796143E2,-6.880995483E2,-3.473286438E1,7.332653865E2
5.749131000E0,-2.508783722E2,-6.878426514E2,-3.491206360E1,7.329981738E2
5.759094000E0,-2.509588623E2,-6.880492554E2,-3.500657654E1,7.332241054E2
5.769057000E0,-2.511241455E2,-6.881703491E2,-3.508511353E1,7.333980713E2
5.779020000E0,-2.512725220E2,-6.884866333E2,-3.487660217E1,7.337357167E2
5.788983000E0,-2.513544617E2,-6.889591064E2,-3.510571289E1,7.342180377E2
5.798946000E0,-2.515663452E2,-6.889811401E2,-3.493270874E1,7.343030244E2
5.808909000E0,-2.515435486E2,-6.889483643E2,-3.476937866E1,7.342567093E2
5.818871000E0,-2.515257111E2,-6.886661987E2,-3.502839661E1,7.339981643E2
5.828834000E0,-2.514785004E2,-6.885297241E2,-3.515475464E1,7.338599825E2
5.838797000E0,-2.513850098E2,-6.884576416E2,-3.518493652E1,7.337617646E2
5.848760000E0,-2.513030853E2,-6.882373047E2,-3.514533997E1,7.335250665E2
5.858723000E0,-2.512776489E2,-6.880066528E2,-3.517402649E1,7.333013182E2
5.868686000E0,-2.512007751E2,-6.879542847E2,-3.473312378E1,7.332048262E2
5.878649000E0,-2.509992676E2,-6.880176392E2,-3.497059631E1,7.332065512E2
5.888612000E0,-2.509044342E2,-6.878643799E2,-3.513743591E1,7.330382525E2
5.898575000E0,-2.508540039E2,-6.877329102E2,-3.513037109E1,7.328972847E2
5.908538000E0,-2.511241760E2,-6.878782959E2,-3.510147095E1,7.331248291E2
5.918500000E0,-2.514220428E2,-6.884999390E2,-3.524214172E1,7.338168832E2
5.928463000E0,-2.514568787E2,-6.885656128E2,-3.509599304E1,7.338834333E2
5.938426000E0,-2.514691467E2,-6.882673950E2,-3.494238281E1,7.336005104E2
5.948389000E0,-2.512407684E2,-6.883105469E2,-3.494966125E1,7.335630930E2
5.958352000E0,-2.512149048E2,-6.882570801E2,-3.483599854E1,7.334986595E2
5.968315000E0,-2.511619568E2,-6.880537720E2,-3.506152344E1,7.333005060E2
5.978278000E0,-2.511979523E2,-6.876924438E2,-3.504234314E1,7.329729015E2
5.988241000E0,-2.510401611E2,-6.875239868E2,-3.509440613E1,7.327632717E2
5.998204000E0,-2.509306488E2,-6.875164185E2,-3.496736145E1,7.327125852E2
6.008166000E0,-2.512360840E2,-6.879958496E2,-3.491084290E1,7.332643629E2
6.018129000E0,-2.513972168E2,-6.884549561E2,-3.489808655E1,7.337497282E2
6.028092000E0,-2.514699249E2,-6.885574341E2,-3.508622742E1,7.338797630E2
6.038055000E0,-2.513536682E2,-6.884320068E2,-3.509030151E1,7.337224433E2
6.048018000E0,-2.511507111E2,-6.882275391E2,-3.483050537E1,7.334486957E2
6.057981000E0,-2.511423340E2,-6.878005981E2,-3.493811035E1,7.330503436E2
6.067944000E0,-2.507868042E2,-6.875936890E2,-3.496432495E1,7.327357002E2
6.077907000E0,-2.509272003E2,-6.879969482E2,-3.489337158E1,7.331587877E2
6.087870000E0,-2.511868439E2,-6.885133057E2,-3.505479431E1,7.337399002E2
6.097832000E0,-2.512129974E2,-6.883602295E2,-3.493507385E1,7.335995059E2
6.107795000E0,-2.511410370E2,-6.882591553E2,-3.495065308E1,7.334807655E2
6.117758000E0,-2.510104980E2,-6.879275513E2,-3.490058899E1,7.331225253E2
6.127721000E0,-2.510779266E2,-6.878391724E2,-3.491058350E1,7.330631631E2
6.137684000E0,-4.455163574E1,-2.344534149E2,-5.500471497E1,2.449056363E2
6.147647000E0,1.437515259E1,-1.054518890E2,-6.128916931E1,1.228133062E2
6.157610000E0,3.119094849E1,-6.877304077E1,-6.276641846E1,9.819485572E1
6.167573000E0,3.591915894E1,-5.827503967E1,-6.310700989E1,9.310564389E1
6.177536000E0,3.720413208E1,-5.518235779E1,-6.336779785E1,9.189514601E1
6.187499000E0,3.754922485E1,-5.444676208E1,-6.337251282E1,9.159950638E1
6.197461000E0,3.766403198E1,-5.422184753E1,-6.334902954E1,9.149692672E1
6.207424000E0,3.772274780E1,-5.413331604E1,-6.340737915E1,9.150911068E1
6.217387000E0,3.772586060E1,-5.399522400E1,-6.357934570E1,9.154811834E1
6.227350000E0,3.772103882E1,-5.400221252E1,-6.334494019E1,9.138762046E1
6.237313000E0,3.768704224E1,-5.396624756E1,-6.324926758E1,9.128602783E1
6.247276000E0,3.764108276E1,-5.392794800E1,-6.321076965E1,9.121773998E1
6.257239000E0,3.770578003E1,-5.399143982E1,-6.323577881E1,9.129931622E1
6.267202000E0,3.767581177E1,-5.410783386E1,-6.334782410E1,9.143342548E1
6.277165000E0,3.764212036E1,-5.401190186E1,-6.338066101E1,9.138557303E1
6.287128000E0,3.767471313E1,-5.397947693E1,-6.322811890E1,9.127410892E1
6.297090000E0,3.769522095E1,-5.397238159E1,-6.305371094E1,9.115765530E1
6.307053000E0,3.770449829E1,-5.395880127E1,-6.315139771E1,9.122105271E1
6.317016000E0,3.758566284E1,-5.408148193E1,-6.322845459E1,9.129800770E1
6.326979000E0,3.776419067E1,-5.411892700E1,-6.332128906E1,9.145806692E1
6.336942000E0,3.771823120E1,-5.412094116E1,-6.332814026E1,9.144503587E1
6.346905000E0,3.775772095E1,-5.423866272E1,-6.352134705E1,9.166482180E1
6.356868000E0,3.770315552E1,-5.406857300E1,-6.332986450E1,9.140902723E1
6.366831000E0,3.773056030E1,-5.402851868E1,-6.324020386E1,9.133454656E1
6.376794000E0,3.777688599E1,-5.418670654E1,-6.325859070E1,9.146005455E1
6.386756000E0,3.768606567E1,-5.407225037E1,-6.326257324E1,9.135754473E1
