"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.292385333E0,1.880068970E1,1.297596191E3,-1.165719604E2,1.302957545E3
3.302348333E0,1.876455688E1,1.297605225E3,-1.165681763E2,1.302965682E3
3.312310333E0,1.873007202E1,1.297554565E3,-1.165505676E2,1.302913159E3
3.322272333E0,1.887594604E1,1.297457642E3,-1.164976807E2,1.302814009E3
3.332235333E0,1.900045776E1,1.297618286E3,-1.164032288E2,1.302967362E3
3.342197333E0,1.891171265E1,1.297642212E3,-1.164541626E2,1.302994449E3
3.352159333E0,1.882095337E1,1.297575562E3,-1.164614258E2,1.302927408E3
3.362122333E0,1.879739380E1,1.297626221E3,-1.164286194E2,1.302974587E3
3.372084333E0,1.888473511E1,1.297437622E3,-1.163843079E2,1.302784066E3
3.382046333E0,1.885232544E1,1.297535767E3,-1.166264343E2,1.302902990E3
3.392009333E0,1.900485229E1,1.297450317E3,-1.165602112E2,1.302814182E3
3.401971333E0,1.910220337E1,1.297406372E3,-1.166440430E2,1.302779345E3
3.411934333E0,1.905087280E1,1.297506592E3,-1.167233276E2,1.302885500E3
3.421896333E0,1.894778442E1,1.297393311E3,-1.167571106E2,1.302774211E3
3.431858333E0,1.896780396E1,1.297417114E3,-1.166621094E2,1.302789697E3
3.441821333E0,1.903952026E1,1.297470703E3,-1.169007263E2,1.302865499E3
3.451783333E0,1.902200317E1,1.297438965E3,-1.169145203E2,1.302834874E3
3.461745333E0,1.899227905E1,1.297387573E3,-1.168061829E2,1.302773544E3
3.471708333E0,1.902865601E1,1.297385864E3,-1.169359436E2,1.302784013E3
3.481670333E0,1.896951294E1,1.297413940E3,-1.167784424E2,1.302796983E3
3.491632333E0,1.890750122E1,1.297536377E3,-1.167730713E2,1.302917531E3
3.501595333E0,1.892105103E1,1.297421509E3,-1.167455139E2,1.302800865E3
3.511557333E0,1.888192749E1,1.297516235E3,-1.167405396E2,1.302894187E3
3.521519333E0,1.888485718E1,1.297553223E3,-1.166789551E2,1.302925547E3
3.531482333E0,1.902951050E1,1.297456665E3,-1.166734314E2,1.302830998E3
3.541444333E0,1.898617554E1,1.297460205E3,-1.166207581E2,1.302829175E3
3.551407333E0,1.907461548E1,1.297453003E3,-1.167371521E2,1.302833719E3
3.561369333E0,1.902145386E1,1.297466064E3,-1.166645508E2,1.302839446E3
3.571331333E0,1.896292114E1,1.297439209E3,-1.166627197E2,1.302811684E3
3.581294333E0,1.890707397E1,1.297572388E3,-1.166188660E2,1.302939576E3
3.591256333E0,1.893783569E1,1.297468262E3,-1.166255798E2,1.302836927E3
3.601218333E0,1.905361938E1,1.297541382E3,-1.166356812E2,1.302912338E3
3.611181333E0,1.902926636E1,1.297609009E3,-1.168670044E2,1.303000057E3
3.621143333E0,1.891995239E1,1.297541992E3,-1.166885376E2,1.302915731E3
3.631105333E0,1.911245728E1,1.297425903E3,-1.166116333E2,1.302796045E3
3.641068333E0,1.912252808E1,1.297475098E3,-1.165722046E2,1.302841655E3
3.651030333E0,1.884591675E1,1.297559937E3,-1.165765076E2,1.302922499E3
3.660992333E0,1.891067505E1,1.297601074E3,-1.164546814E2,1.302953512E3
3.670955333E0,1.877053833E1,1.297499268E3,-1.165718079E2,1.302860572E3
3.680917333E0,1.887960815E1,1.297591309E3,-1.165861206E2,1.302955090E3
3.690879333E0,1.888284302E1,1.297576294E3,-1.166873169E2,1.302949243E3
3.700842333E0,1.899581909E1,1.297527710E3,-1.165017090E2,1.302885892E3
3.710804333E0,1.894253540E1,1.297749146E3,-1.166280212E2,1.303116940E3
3.720767333E0,1.880697632E1,1.297628784E3,-1.167465515E2,1.303005726E3
3.730729333E0,1.881967163E1,1.297547607E3,-1.168121338E2,1.302930945E3
3.740691333E0,1.882315063E1,1.297509888E3,-1.168836670E2,1.302899847E3
3.750654333E0,1.871206665E1,1.297765747E3,-1.167074280E2,1.303137253E3
3.760616333E0,1.874606323E1,1.297690674E3,-1.166834717E2,1.303060832E3
3.770578333E0,1.881295776E1,1.297660400E3,-1.165266418E2,1.303017613E3
3.780541333E0,1.888674927E1,1.297590454E3,-1.165813293E2,1.302953914E3
3.790503333E0,1.889492798E1,1.297550049E3,-1.167607422E2,1.302929859E3
3.800465333E0,1.888656616E1,1.297591187E3,-1.167917786E2,1.302973488E3
3.810428333E0,1.896328735E1,1.297633301E3,-1.167723083E2,1.303014797E3
3.820390333E0,1.889028931E1,1.297712036E3,-1.167678223E2,1.303091745E3
3.830353333E0,1.891915894E1,1.297661743E3,-1.167255249E2,1.303038289E3
3.840315333E0,1.878494263E1,1.297591675E3,-1.166844482E2,1.302962889E3
3.850277333E0,1.874453735E1,1.297729004E3,-1.166632996E2,1.303097176E3
3.860240500E0,1.888681030E1,1.297638184E3,-1.167943420E2,1.303020524E3
3.870202500E0,1.890505981E1,1.297691650E3,-1.167417908E2,1.303069325E3
3.880164500E0,1.883901978E1,1.297674561E3,-1.168403320E2,1.303060182E3
3.890127500E0,1.886312866E1,1.297886108E3,-1.167317200E2,1.303261471E3
3.900089500E0,1.883364868E1,1.297863403E3,-1.167687073E2,1.303241747E3
3.910051500E0,1.881655884E1,1.297848999E3,-1.166016846E2,1.303212201E3
3.920014500E0,1.888369751E1,1.297780762E3,-1.166663208E2,1.303151000E3
3.929976500E0,1.871438599E1,1.297847168E3,-1.167444763E2,1.303221690E3
3.939938500E0,1.880227661E1,1.297894775E3,-1.166409912E2,1.303261100E3
3.949901500E0,1.882150269E1,1.297957886E3,-1.166404419E2,1.303324179E3
3.959863500E0,1.885354614E1,1.297877686E3,-1.167155762E2,1.303251499E3
3.969826500E0,1.894821167E1,1.297700073E3,-1.165955811E2,1.303065249E3
3.979788500E0,1.863223267E1,1.297953003E3,-1.165942993E2,1.303312468E3
3.989750500E0,1.884756470E1,1.297858521E3,-1.164395447E2,1.303207634E3
3.999713500E0,1.889517212E1,1.297909058E3,-1.166786499E2,1.303280038E3
4.009675500E0,1.890029907E1,1.297929688E3,-1.165118713E2,1.303285737E3
4.019637500E0,1.887960815E1,1.297821899E3,-1.167681274E2,1.303201027E3
4.029600500E0,1.881539917E1,1.297710815E3,-1.167194824E2,1.303085115E3
4.039562500E0,1.891159058E1,1.297699829E3,-1.167726440E2,1.303080329E3
4.049524500E0,1.886831665E1,1.297845947E3,-1.166687317E2,1.303215910E3
4.059487500E0,1.890524292E1,1.297794189E3,-1.165762024E2,1.303156620E3
4.069449500E0,1.883004761E1,1.297800781E3,-1.165783997E2,1.303162293E3
4.079411500E0,1.868942261E1,1.297734131E3,-1.165950928E2,1.303095386E3
4.089374500E0,1.869729614E1,1.297722046E3,-1.166818542E2,1.303091230E3
4.099336500E0,1.876687622E1,1.297767944E3,-1.168164673E2,1.303149999E3
4.109299500E0,1.878799438E1,1.297668091E3,-1.166217957E2,1.303033425E3
4.119261500E0,1.888565063E1,1.297675659E3,-1.168344116E2,1.303061420E3
4.129223500E0,1.894467163E1,1.297681885E3,-1.167913818E2,1.303064619E3
4.139186500E0,1.886892700E1,1.297749390E3,-1.168214417E2,1.303133441E3
4.149148500E0,1.890444946E1,1.297609863E3,-1.166955566E2,1.302983725E3
4.159110500E0,1.883932495E1,1.297656372E3,-1.168463135E2,1.303042609E3
4.169073500E0,1.870608521E1,1.297899048E3,-1.168679810E2,1.303284306E3
4.179035500E0,1.888345337E1,1.297793945E3,-1.168710938E2,1.303182475E3
4.188997500E0,1.894619751E1,1.297880371E3,-1.168622131E2,1.303268657E3
4.198960500E0,1.903854370E1,1.297736816E3,-1.168386230E2,1.303124927E3
4.208922500E0,1.892153931E1,1.297608154E3,-1.166668396E2,1.302979700E3
4.218884500E0,1.891018677E1,1.297752197E3,-1.167487488E2,1.303130320E3
4.228847500E0,1.895474243E1,1.297747681E3,-1.167022400E2,1.303122303E3
4.238809500E0,1.901919556E1,1.297824585E3,-1.169537048E2,1.303222373E3
4.248772500E0,1.899191284E1,1.297831787E3,-1.168867798E2,1.303223143E3
4.258734500E0,1.898342896E1,1.297645020E3,-1.169565125E2,1.303043281E3
4.268696500E0,1.890219116E1,1.297607422E3,-1.168859863E2,1.302998330E3
4.278659500E0,1.897012329E1,1.297586182E3,-1.168522949E2,1.302975143E3
4.288621500E0,1.892587280E1,1.297701050E3,-1.169322205E2,1.303096062E3
4.298583500E0,1.884402466E1,1.297822021E3,-1.169352417E2,1.303215618E3
4.308546500E0,1.881912231E1,1.297659668E3,-1.168780212E2,1.303048443E3
4.318508500E0,1.885195923E1,1.297664062E3,-1.170411377E2,1.303067935E3
4.328470500E0,1.887277222E1,1.297707764E3,-1.169762573E2,1.303105931E3
4.338433500E0,1.876614380E1,1.297790405E3,-1.169505005E2,1.303184378E3
4.348395500E0,1.886361694E1,1.297729858E3,-1.168933411E2,1.303120361E3
4.358357500E0,1.883859253E1,1.297855103E3,-1.167122192E2,1.303228492E3
4.368320500E0,1.890939331E1,1.297700439E3,-1.168735657E2,1.303089953E3
4.378282500E0,1.875827026E1,1.297739868E3,-1.169227600E2,1.303131448E3
4.388245500E0,1.885934448E1,1.297623535E3,-1.166892700E2,1.302996124E3
4.398207500E0,1.875021362E1,1.297713013E3,-1.166949158E2,1.303084164E3
4.408169500E0,1.869552612E1,1.297748047E3,-1.167005005E2,1.303118768E3
4.418132500E0,1.869741821E1,1.297728516E3,-1.168018188E2,1.303108422E3
4.428094500E0,1.872116089E1,1.297772217E3,-1.167723694E2,1.303149644E3
4.438056500E0,1.880307007E1,1.297667725E3,-1.168002625E2,1.303049262E3
4.448019500E0,1.880673218E1,1.297746582E3,-1.166438904E2,1.303113841E3
4.457981500E0,1.881430054E1,1.297819458E3,-1.166668396E2,1.303188580E3
4.467943500E0,1.881478882E1,1.297742798E3,-1.166690063E2,1.303112437E3
4.477906500E0,1.882272339E1,1.297726074E3,-1.168607483E2,1.303113078E3
4.487868500E0,1.877023315E1,1.297805054E3,-1.168707581E2,1.303191871E3
4.497830500E0,1.873300171E1,1.297830078E3,-1.169263611E2,1.303221244E3
4.507793500E0,1.875314331E1,1.297843750E3,-1.168574219E2,1.303228966E3
4.517755500E0,1.872885132E1,1.297864868E3,-1.170928040E2,1.303270774E3
4.527718500E0,1.876565552E1,1.297805176E3,-1.170787354E2,1.303210595E3
4.537680500E0,1.880990601E1,1.297870117E3,-1.171057129E2,1.303278329E3
4.547642500E0,1.883584595E1,1.297817139E3,-1.169432678E2,1.303211358E3
4.557605500E0,1.895529175E1,1.297676514E3,-1.170027466E2,1.303078386E3
4.567567500E0,1.896243286E1,1.297653564E3,-1.171153259E2,1.303065749E3
4.577529500E0,1.895272827E1,1.297530640E3,-1.168656006E2,1.302920771E3
4.587492500E0,1.893411255E1,1.297665161E3,-1.169496765E2,1.303062008E3
4.597454500E0,1.881680298E1,1.297779785E3,-1.170408936E2,1.303182648E3
4.607416500E0,1.888052368E1,1.297797119E3,-1.170448914E2,1.303201191E3
4.617379500E0,1.880245972E1,1.297895630E3,-1.170427551E2,1.303297972E3
4.627341500E0,1.880172729E1,1.297817871E3,-1.169100647E2,1.303208615E3
4.637303500E0,1.879287720E1,1.297822632E3,-1.169701538E2,1.303218621E3
4.647266500E0,1.882205200E1,1.297728271E3,-1.168574829E2,1.303114963E3
4.657228500E0,1.894070435E1,1.297774414E3,-1.168760681E2,1.303164301E3
4.667191500E0,1.889547729E1,1.297822632E3,-1.170093384E2,1.303223622E3
4.677153500E0,1.882821655E1,1.297790771E3,-1.170007935E2,1.303190153E3
4.687115500E0,1.888687134E1,1.297697876E3,-1.168420105E2,1.303084244E3
4.697078500E0,1.891964722E1,1.297761353E3,-1.168271179E2,1.303146598E3
4.707040500E0,1.877426147E1,1.297797974E3,-1.168540649E2,1.303183381E3
4.717002500E0,1.878799438E1,1.297791870E3,-1.169595032E2,1.303186960E3
4.726965500E0,1.887673950E1,1.297703735E3,-1.169627686E2,1.303100766E3
4.736927500E0,1.875033569E1,1.297734863E3,-1.169323425E2,1.303127209E3
4.746889500E0,1.871298218E1,1.297716064E3,-1.169857788E2,1.303112747E3
4.756852500E0,1.875967407E1,1.297743530E3,-1.169338074E2,1.303136106E3
4.766814500E0,1.880758667E1,1.297843994E3,-1.168808289E2,1.303232092E3
4.776777500E0,1.874905396E1,1.298051270E3,-1.168234863E2,1.303432527E3
4.786739500E0,1.870755005E1,1.297911255E3,-1.167968750E2,1.303290109E3
4.796701500E0,1.878671265E1,1.297816895E3,-1.168308105E2,1.303200319E3
4.806664500E0,1.878695679E1,1.297813965E3,-1.169818726E2,1.303210956E3
4.816626500E0,1.888858032E1,1.297916626E3,-1.169315796E2,1.303310148E3
4.826588500E0,1.882089233E1,1.297943481E3,-1.169024658E2,1.303333301E3
4.836551500E0,1.882321167E1,1.297904419E3,-1.169316101E2,1.303297048E3
4.846513500E0,1.880361938E1,1.297841309E3,-1.168984680E2,1.303230943E3
4.856475458E0,1.875082397E1,1.297795776E3,-1.166873474E2,1.303165917E3
4.866438458E0,1.886380005E1,1.297907104E3,-1.168096313E2,1.303289371E3
4.876400458E0,1.898989868E1,1.297753540E3,-1.169541626E2,1.303151236E3
4.886362458E0,1.890786743E1,1.297922119E3,-1.168332214E2,1.303307077E3
4.896325458E0,1.888223267E1,1.297968994E3,-1.166726379E2,1.303339002E3
4.906287458E0,1.886691284E1,1.297762085E3,-1.167481079E2,1.303139482E3
4.916250458E0,1.882754517E1,1.297774414E3,-1.169527283E2,1.303169539E3
4.926212458E0,1.884140015E1,1.297767456E3,-1.168943787E2,1.303157575E3
4.936174458E0,1.877706909E1,1.297784912E3,-1.170494080E2,1.303187945E3
4.946137458E0,1.872378540E1,1.297744507E3,-1.169423828E2,1.303137332E3
4.956099458E0,1.889852905E1,1.297698242E3,-1.170644531E2,1.303104742E3
4.966061458E0,1.884780884E1,1.297608521E3,-1.168070984E2,1.302991562E3
4.976024458E0,1.883853149E1,1.297582886E3,-1.169334412E2,1.302977231E3
4.985986458E0,1.913778687E1,1.297483765E3,-1.168452759E2,1.302874972E3
4.995948458E0,1.910189819E1,1.297556763E3,-1.169719543E2,1.302958508E3
5.005911458E0,1.898678589E1,1.297585327E3,-1.167167969E2,1.302962390E3
5.015873458E0,1.906930542E1,1.297617920E3,-1.168943787E2,1.303011972E3
5.025835458E0,1.891415405E1,1.297729736E3,-1.168720093E2,1.303119058E3
5.035798458E0,1.881607056E1,1.297572266E3,-1.168340454E2,1.302957414E3
5.045760458E0,1.885653687E1,1.297567261E3,-1.168445129E2,1.302953954E3
5.055723458E0,1.895529175E1,1.297583618E3,-1.169179077E2,1.302978260E3
5.065685458E0,1.885006714E1,1.297575195E3,-1.168436584E2,1.302961685E3
5.075647458E0,1.874325562E1,1.297663696E3,-1.169085083E2,1.303054096E3
5.085610458E0,1.877969360E1,1.297684204E3,-1.170501404E2,1.303087758E3
5.095572458E0,1.882736206E1,1.297586914E3,-1.169219971E2,1.302980055E3
5.105534458E0,1.880648804E1,1.297505005E3,-1.169693604E2,1.302902434E3
5.115497458E0,1.885134888E1,1.297538574E3,-1.170748291E2,1.302945985E3
5.125459458E0,1.878256226E1,1.297742188E3,-1.169414062E2,1.303135780E3
5.135421458E0,1.878646851E1,1.297746582E3,-1.169176331E2,1.303138080E3
5.145384458E0,1.869113159E1,1.297817627E3,-1.170112915E2,1.303215866E3
5.155346458E0,1.875735474E1,1.297792603E3,-1.170568848E2,1.303195991E3
5.165309458E0,1.881167603E1,1.297592407E3,-1.169338989E2,1.302986366E3
5.175271458E0,1.879452515E1,1.297702393E3,-1.171655273E2,1.303116455E3
5.185233458E0,1.889523315E1,1.297745117E3,-1.171473999E2,1.303158829E3
5.195196458E0,1.890682983E1,1.297622803E3,-1.167715759E2,1.303003456E3
5.205158458E0,1.892123413E1,1.297619141E3,-1.168752441E2,1.303009313E3
5.215120458E0,1.893710327E1,1.297494751E3,-1.169136047E2,1.302889110E3
5.225083458E0,1.875735474E1,1.297595337E3,-1.169427185E2,1.302989292E3
5.235045458E0,1.888223267E1,1.297694946E3,-1.169122925E2,1.303087563E3
5.245007458E0,1.896017456E1,1.297596191E3,-1.171054382E2,1.303007693E3
5.254970458E0,1.889303589E1,1.297734375E3,-1.167935486E2,1.303116337E3
5.264932458E0,1.878366089E1,1.297789429E3,-1.167091980E2,1.303162025E3
5.274894458E0,1.884445190E1,1.297591187E3,-1.168064880E2,1.302974196E3
5.284857458E0,1.877334595E1,1.297755981E3,-1.167217407E2,1.303129691E3
5.294819458E0,1.884591675E1,1.297658447E3,-1.166490173E2,1.303027094E3
5.304782458E0,1.890646362E1,1.297638306E3,-1.167252197E2,1.303014737E3
5.314744458E0,1.882681274E1,1.297780762E3,-1.168078613E2,1.303162857E3
5.324706458E0,1.882180786E1,1.297714355E3,-1.166784058E2,1.303085054E3
5.334669458E0,1.887075806E1,1.297626099E3,-1.167407837E2,1.303003457E3
5.344631458E0,1.869332886E1,1.297471069E3,-1.170113525E2,1.302870781E3
5.354593458E0,1.878720093E1,1.297324829E3,-1.168570862E2,1.302712650E3
5.364556458E0,1.863442993E1,1.297589478E3,-1.167886353E2,1.302967874E3
5.374518458E0,1.865914917E1,1.297704102E3,-1.167837830E2,1.303081943E3
5.384480458E0,1.859848022E1,1.297553101E3,-1.169884033E2,1.302949055E3
5.394443458E0,1.861575317E1,1.297609009E3,-1.168958740E2,1.302996674E3
5.404405458E0,1.863540649E1,1.297536987E3,-1.170520325E2,1.302939250E3
5.414368458E0,1.866885376E1,1.297388672E3,-1.169931641E2,1.302786741E3
5.424330458E0,1.871011353E1,1.297399902E3,-1.167215271E2,1.302774152E3
5.434292458E0,1.880001831E1,1.297567383E3,-1.168793335E2,1.302956382E3
5.444255458E0,1.869387817E1,1.297708740E3,-1.166913757E2,1.303078782E3
5.454217458E0,1.874673462E1,1.297600220E3,-1.166828918E2,1.302970709E3
5.464179458E0,1.869808960E1,1.297687256E3,-1.167633667E2,1.303063896E3
5.474142458E0,1.860311890E1,1.297669189E3,-1.167424011E2,1.303042666E3
5.484104458E0,1.861434937E1,1.297672363E3,-1.168062744E2,1.303051711E3
5.494066458E0,1.867636108E1,1.297735107E3,-1.168079224E2,1.303115231E3
5.504029458E0,1.867520142E1,1.297753052E3,-1.169253235E2,1.303143614E3
5.513991458E0,1.859048462E1,1.297654663E3,-1.167922363E2,1.303032485E3
5.523954458E0,1.856228638E1,1.297675537E3,-1.167301636E2,1.303047309E3
5.533916458E0,1.881588745E1,1.297625732E3,-1.166283264E2,1.302992228E3
5.543878458E0,1.875497437E1,1.297608154E3,-1.169681702E2,1.303004307E3
5.553841458E0,1.881185913E1,1.297719971E3,-1.168116760E2,1.303102443E3
5.563803458E0,1.870120239E1,1.297751465E3,-1.167512207E2,1.303126796E3
5.573765458E0,1.865530396E1,1.297616943E3,-1.168761292E2,1.303003370E3
5.583728458E0,1.877926636E1,1.297556274E3,-1.168562317E2,1.302942948E3
5.593690458E0,1.877389526E1,1.297663940E3,-1.167943726E2,1.303044545E3
5.603652458E0,1.869497681E1,1.297704102E3,-1.166923218E2,1.303074263E3
5.613615458E0,1.863906860E1,1.297687378E3,-1.168118591E2,1.303067518E3
5.623577458E0,1.872616577E1,1.297662720E3,-1.167285156E2,1.303036742E3
5.633539458E0,1.872164917E1,1.297787231E3,-1.168027344E2,1.303167325E3
5.643502458E0,1.862826538E1,1.297670532E3,-1.166996765E2,1.303040535E3
5.653464458E0,1.865579224E1,1.297629883E3,-1.168241577E2,1.303011602E3
5.663427458E0,1.875381470E1,1.297529053E3,-1.167851868E2,1.302909102E3
5.673389458E0,1.870681763E1,1.297713989E3,-1.169781799E2,1.303109910E3
5.683351458E0,1.868594360E1,1.297729126E3,-1.168249817E2,1.303110941E3
5.693314458E0,1.865676880E1,1.297726562E3,-1.167422485E2,1.303100556E3
5.703276458E0,1.864260864E1,1.297632202E3,-1.169290161E2,1.303023129E3
5.713238458E0,1.862942505E1,1.297525269E3,-1.170251465E2,1.302925080E3
5.723201458E0,1.859457397E1,1.297607422E3,-1.169686584E2,1.303001323E3
5.733163458E0,1.877938843E1,1.297793213E3,-1.170458984E2,1.303195930E3
5.743125458E0,1.860653687E1,1.297786011E3,-1.168543091E2,1.303169084E3
5.753088458E0,1.866061401E1,1.297866211E3,-1.169065857E2,1.303254415E3
5.763050458E0,1.867385864E1,1.297762085E3,-1.169969177E2,1.303159016E3
5.773013458E0,1.863577271E1,1.297721802E3,-1.168517761E2,1.303105331E3
5.782975458E0,1.861941528E1,1.297770630E3,-1.167598572E2,1.303145485E3
5.792937458E0,1.862911987E1,1.297869629E3,-1.169640808E2,1.303262527E3
5.802900458E0,1.876181030E1,1.297721069E3,-1.167808533E2,1.303100053E3
5.812862458E0,1.873056030E1,1.297765381E3,-1.167868042E2,1.303144265E3
5.822824458E0,1.865481567E1,1.297856934E3,-1.169464111E2,1.303248666E3
5.832787458E0,1.860714722E1,1.297854736E3,-1.170122375E2,1.303251705E3
5.842749458E0,1.861111450E1,1.297981689E3,-1.171165771E2,1.303387560E3
5.852711458E0,1.865432739E1,1.297895264E3,-1.168577881E2,1.303278881E3
5.862674333E0,1.871926880E1,1.297821777E3,-1.168584290E2,1.303206687E3
5.872636333E0,1.869595337E1,1.297764648E3,-1.168984680E2,1.303153051E3
5.882599333E0,1.868173218E1,1.297766113E3,-1.168922119E2,1.303153744E3
5.892561333E0,1.860263062E1,1.297776245E3,-1.169599609E2,1.303168781E3
5.902523333E0,1.861788940E1,1.297821289E3,-1.169089966E2,1.303209284E3
5.912486333E0,1.863186646E1,1.297881836E3,-1.167774048E2,1.303257982E3
5.922448333E0,1.869302368E1,1.297828491E3,-1.166984253E2,1.303198659E3
5.932410333E0,1.865383911E1,1.297855103E3,-1.170208740E2,1.303253513E3
5.942373333E0,1.859371948E1,1.297830444E3,-1.169201660E2,1.303219058E3
5.952335333E0,1.864230347E1,1.297752686E3,-1.167905579E2,1.303130693E3
5.962297333E0,1.867910767E1,1.297802246E3,-1.169023743E2,1.303190602E3
5.972260333E0,1.875802612E1,1.297784424E3,-1.167760925E2,1.303162664E3
5.982222333E0,1.870944214E1,1.297974976E3,-1.169973145E2,1.303371571E3
5.992185333E0,1.868972778E1,1.297828003E3,-1.168488159E2,1.303211601E3
6.002147333E0,1.867367554E1,1.297734619E3,-1.167561951E2,1.303110071E3
6.012109333E0,1.866964722E1,1.297789673E3,-1.168173218E2,1.303170318E3
6.022072333E0,1.878775024E1,1.297852905E3,-1.167950439E2,1.303232990E3
6.032034333E0,1.877963257E1,1.297843750E3,-1.169678955E2,1.303239258E3
6.041996333E0,1.871914673E1,1.297906250E3,-1.168694458E2,1.303291797E3
6.051959333E0,1.866061401E1,1.297803833E3,-1.167853394E2,1.303181424E3
6.061921333E0,1.863839722E1,1.297902832E3,-1.167116394E2,1.303273094E3
6.071883333E0,1.854025269E1,1.297871948E3,-1.168070984E2,1.303249490E3
6.081846333E0,1.850009155E1,1.297868774E3,-1.168215942E2,1.303247058E3
6.091808333E0,1.845938110E1,1.297872681E3,-1.168114624E2,1.303249463E3
6.101770333E0,1.849166870E1,1.297875244E3,-1.168456421E2,1.303255537E3
6.111733333E0,1.858657837E1,1.297947510E3,-1.169927368E2,1.303342050E3
6.121695333E0,1.864572144E1,1.297906738E3,-1.167597656E2,1.303281400E3
6.131658333E0,1.868917847E1,1.297776367E3,-1.167955933E2,1.303155399E3
6.141620333E0,1.867141724E1,1.297937500E3,-1.168100586E2,1.303316909E3
6.151582333E0,1.874484253E1,1.297815430E3,-1.169077759E2,1.303205159E3
6.161545333E0,1.881564331E1,1.297801514E3,-1.166541443E2,1.303169592E3
6.171507333E0,1.876235962E1,1.297805298E3,-1.165361328E2,1.303162034E3
6.181469333E0,1.881948853E1,1.297880371E3,-1.166298523E2,1.303246006E3
6.191432333E0,1.868930054E1,1.297849854E3,-1.166999512E2,1.303220016E3
6.201394333E0,1.866915894E1,1.297745850E3,-1.167680054E2,1.303122249E3
6.211357333E0,1.870394897E1,1.297856445E3,-1.167247620E2,1.303229013E3
6.221319333E0,1.868716431E1,1.297848267E3,-1.165266724E2,1.303202900E3
6.231281333E0,1.865762329E1,1.297840820E3,-1.166042175E2,1.303201997E3
6.241244333E0,1.865615845E1,1.297932983E3,-1.166333313E2,1.303296365E3
6.251206333E0,1.868380737E1,1.297963257E3,-1.167604065E2,1.303338288E3
6.261168333E0,1.860879517E1,1.297859741E3,-1.166349487E2,1.303222892E3
6.271131333E0,1.868484497E1,1.297845459E3,-1.167705688E2,1.303221902E3
6.281093333E0,1.860971069E1,1.297846191E3,-1.168121948E2,1.303225286E3
6.291055333E0,1.860116577E1,1.297812744E3,-1.167234802E2,1.303183906E3
6.301018333E0,1.866983032E1,1.297730713E3,-1.167365723E2,1.303104368E3
6.310980333E0,1.859158325E1,1.297655029E3,-1.168313599E2,1.303036373E3
6.320943333E0,1.854251099E1,1.297730347E3,-1.169234619E2,1.303118941E3
6.330905333E0,1.872238159E1,1.297831421E3,-1.169067688E2,1.303220671E3
6.340867333E0,1.862966919E1,1.297962036E3,-1.168788452E2,1.303346913E3
6.350830333E0,1.857589722E1,1.297865845E3,-1.169398499E2,1.303255824E3
6.360792333E0,1.855892944E1,1.297992920E3,-1.171563110E2,1.303401571E3
6.370754333E0,1.861813354E1,1.297835571E3,-1.169216919E2,1.303224649E3
6.380717333E0,1.854183960E1,1.297905151E3,-1.170486755E2,1.303304252E3
6.390679333E0,1.858621216E1,1.297858154E3,-1.169199219E2,1.303246525E3
6.400641333E0,1.847842407E1,1.297969238E3,-1.170441589E2,1.303366768E3
6.410604333E0,1.856771851E1,1.297874634E3,-1.168182983E2,1.303253559E3
6.420566333E0,1.865737915E1,1.297827759E3,-1.168176270E2,1.303208098E3
6.430529333E0,1.857968140E1,1.297762085E3,-1.169992371E2,1.303157878E3
6.440491333E0,1.859860229E1,1.297680420E3,-1.170683899E2,1.303083032E3
6.450453333E0,1.862728882E1,1.297755859E3,-1.170398865E2,1.303156008E3
6.460416333E0,1.849685669E1,1.297816895E3,-1.171040649E2,1.303220698E3
6.470378333E0,1.866311646E1,1.297834229E3,-1.168048096E2,1.303213475E3
6.480340333E0,1.862808228E1,1.297739014E3,-1.168681030E2,1.303123826E3
6.490303333E0,1.867648315E1,1.297752686E3,-1.168927612E2,1.303140346E3
6.500265333E0,1.862850952E1,1.297876221E3,-1.167648926E2,1.303251221E3
6.510227333E0,1.866067505E1,1.297769897E3,-1.168260498E2,1.303151278E3
6.520190333E0,1.867935181E1,1.297977051E3,-1.169172058E2,1.303366017E3
6.530152333E0,1.875375366E1,1.297961426E3,-1.168298035E2,1.303343688E3
6.540115333E0,1.882272339E1,1.297841919E3,-1.168690491E2,1.303229188E3
6.550077333E0,1.864913940E1,1.297866821E3,-1.168045654E2,1.303245711E3
6.560039333E0,1.860678101E1,1.298035034E3,-1.169523315E2,1.303425874E3
6.570002333E0,1.869796753E1,1.298002808E3,-1.168761292E2,1.303388251E3
6.579964333E0,1.868624878E1,1.297839966E3,-1.168615723E2,1.303224608E3
6.589926333E0,1.867648315E1,1.297837646E3,-1.168140259E2,1.303217896E3
6.599889333E0,1.863790894E1,1.298039917E3,-1.167929077E2,1.303416887E3
6.609851333E0,1.862619019E1,1.297916260E3,-1.169797974E2,1.303310333E3
6.619814333E0,1.865182495E1,1.297893066E3,-1.167530212E2,1.303267267E3
6.629776333E0,1.863510132E1,1.297841187E3,-1.167101135E2,1.303211519E3
6.639738333E0,1.863485718E1,1.297909424E3,-1.167680664E2,1.303284663E3
6.649701333E0,1.864151001E1,1.297815308E3,-1.168546448E2,1.303198790E3
6.659663333E0,1.869296265E1,1.297890625E3,-1.169581604E2,1.303283819E3
6.669625333E0,1.877499390E1,1.297901123E3,-1.168375244E2,1.303284632E3
