"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.238333417E0,1.279168701E1,-3.610541534E1,-8.577270508E1,9.393713435E1
3.248362417E0,1.282763672E1,-3.615420532E1,-8.592770386E1,9.410231196E1
3.258391417E0,1.282763672E1,-3.615420532E1,-8.592770386E1,9.410231196E1
3.268421417E0,1.268524170E1,-3.614401245E1,-8.568881226E1,9.386094789E1
3.278450417E0,1.278802490E1,-3.611822510E1,-8.574530029E1,9.391653895E1
3.288479417E0,1.271423340E1,-3.598610687E1,-8.595852661E1,9.405062422E1
3.298508417E0,1.281066895E1,-3.613494873E1,-8.599954224E1,9.415821272E1
3.308537417E0,1.261724854E1,-3.613250732E1,-8.627520752E1,9.438307305E1
3.318566417E0,1.269042969E1,-3.617682648E1,-8.624481201E1,9.438208187E1
3.328596417E0,1.269470215E1,-3.600106049E1,-8.634060669E1,9.440303058E1
3.338625417E0,1.260473633E1,-3.618407440E1,-8.600659180E1,9.415572447E1
3.348654417E0,1.269506836E1,-3.615889740E1,-8.616888428E1,9.430645386E1
3.358683167E0,1.265374756E1,-3.617557526E1,-8.615969849E1,9.429890358E1
3.368712167E0,1.270635986E1,-3.610649109E1,-8.616387939E1,9.428331980E1
3.378741167E0,1.258807373E1,-3.612854004E1,-8.609368896E1,9.421175237E1
3.388770167E0,1.263110352E1,-3.615244293E1,-8.609585571E1,9.422865953E1
3.398800167E0,1.271313477E1,-3.613210297E1,-8.612313843E1,9.425681744E1
3.408829167E0,1.273413086E1,-3.607329559E1,-8.595962524E1,9.408771395E1
3.418858167E0,1.264880371E1,-3.604119873E1,-8.613101196E1,9.422054693E1
3.428887167E0,1.272027588E1,-3.620790863E1,-8.604681396E1,9.421715480E1
3.438916167E0,1.271386719E1,-3.610940552E1,-8.599307251E1,9.412937961E1
3.448945167E0,1.276812744E1,-3.605241394E1,-8.591256714E1,9.404132507E1
3.458974167E0,1.277294922E1,-3.611352539E1,-8.579501343E1,9.395807191E1
3.469004167E0,1.275970459E1,-3.611408234E1,-8.592517090E1,9.407535277E1
3.479033167E0,1.256707764E1,-3.611173248E1,-8.593984985E1,9.406192883E1
3.489062167E0,1.279901123E1,-3.614430237E1,-8.591336060E1,9.408151153E1
3.499091167E0,1.278558350E1,-3.624439240E1,-8.597836304E1,9.417752405E1
3.509120167E0,1.283203125E1,-3.633933258E1,-8.588961792E1,9.413944224E1
3.519149167E0,1.282299805E1,-3.629792023E1,-8.584326172E1,9.407993343E1
3.529179167E0,1.299981689E1,-3.623957825E1,-8.585159302E1,9.408931020E1
3.539208167E0,1.289819336E1,-3.620033264E1,-8.583041382E1,9.404088160E1
3.549237167E0,1.289819336E1,-3.620033264E1,-8.583041382E1,9.404088160E1
3.559266167E0,1.293414307E1,-3.635214233E1,-8.599868774E1,9.425786229E1
3.569295167E0,1.278076172E1,-3.645007324E1,-8.594903564E1,9.422946693E1
3.579324167E0,1.275811768E1,-3.629323578E1,-8.600015259E1,9.421249798E1
3.589353167E0,1.276470947E1,-3.646649170E1,-8.587384033E1,9.416506400E1
3.599383167E0,1.287915039E1,-3.633721161E1,-8.587368774E1,9.413052485E1
3.609412167E0,1.283258057E1,-3.633509064E1,-8.603604126E1,9.427149268E1
3.619441167E0,1.276788330E1,-3.618231964E1,-8.590670776E1,9.408582007E1
3.629470167E0,1.285125732E1,-3.621200562E1,-8.594439697E1,9.414299515E1
3.639499167E0,1.285992432E1,-3.622943115E1,-8.611846924E1,9.430980903E1
3.649528167E0,1.271038818E1,-3.630512238E1,-8.601885986E1,9.422770363E1
3.659557167E0,1.279656982E1,-3.628568268E1,-8.606317139E1,9.427233123E1
3.669587167E0,1.279168701E1,-3.622059631E1,-8.599676514E1,9.418599932E1
3.679616167E0,1.288739014E1,-3.632482147E1,-8.591802979E1,9.416732619E1
3.689645167E0,1.286218262E1,-3.635450745E1,-8.578106689E1,9.405039814E1
3.699674167E0,1.298736572E1,-3.640029144E1,-8.593585205E1,9.422644827E1
3.709703167E0,1.281835938E1,-3.636275482E1,-8.597555542E1,9.422503067E1
3.719732167E0,1.288085938E1,-3.641023254E1,-8.600421143E1,9.427802477E1
3.729762167E0,1.289300537E1,-3.641405487E1,-8.593322754E1,9.421641351E1
3.739791167E0,1.289422607E1,-3.637056732E1,-8.589144897E1,9.416167076E1
3.749820167E0,1.294604492E1,-3.642458344E1,-8.576858521E1,9.407763053E1
3.759849167E0,1.282208252E1,-3.639889526E1,-8.594360352E1,9.421034106E1
3.769878167E0,1.292462158E1,-3.641426849E1,-8.600079346E1,9.428245472E1
3.779907167E0,1.296417236E1,-3.643462372E1,-8.610290527E1,9.438888635E1
3.789937167E0,1.303131104E1,-3.647750854E1,-8.609878540E1,9.441093445E1
3.799966167E0,1.299780273E1,-3.654302979E1,-8.598776245E1,9.433043620E1
3.809995167E0,1.295739746E1,-3.646464539E1,-8.599423218E1,9.430043733E1
3.820024167E0,1.292462158E1,-3.638371277E1,-8.577020264E1,9.406034264E1
3.830053167E0,1.302435303E1,-3.650342560E1,-8.588269043E1,9.422298216E1
3.840082167E0,1.302435303E1,-3.650342560E1,-8.588269043E1,9.422298216E1
3.850111167E0,1.298773193E1,-3.647522736E1,-8.594049072E1,9.425970155E1
3.860141167E0,1.299389648E1,-3.656925964E1,-8.595114136E1,9.430668480E1
3.870170167E0,1.297875977E1,-3.646087646E1,-8.612185669E1,9.441831346E1
3.880199167E0,1.304760742E1,-3.639113617E1,-8.609600830E1,9.437731452E1
3.890228167E0,1.309930420E1,-3.632465363E1,-8.603237915E1,9.430080855E1
3.900257167E0,1.301885986E1,-3.646641541E1,-8.611410522E1,9.441890321E1
3.910286167E0,1.294348145E1,-3.636160278E1,-8.601266479E1,9.427554494E1
3.920315167E0,1.292053223E1,-3.648850250E1,-8.610168457E1,9.440260088E1
3.930345167E0,1.286767578E1,-3.648845673E1,-8.615301514E1,9.444218640E1
3.940374167E0,1.292553711E1,-3.657875824E1,-8.595938110E1,9.430848458E1
3.950403167E0,1.315710449E1,-3.653462982E1,-8.606381226E1,9.441858056E1
3.960432167E0,1.304364014E1,-3.643274689E1,-8.608157349E1,9.437965293E1
3.970461167E0,1.297882080E1,-3.647175598E1,-8.600543213E1,9.431634604E1
3.980490167E0,1.296112061E1,-3.644398499E1,-8.603945923E1,9.433421030E1
3.990520167E0,1.289709473E1,-3.633752441E1,-8.583370972E1,9.409663361E1
4.000549167E0,1.287249756E1,-3.647486877E1,-8.590466309E1,9.421108420E1
4.010578167E0,1.288262939E1,-3.634349823E1,-8.582760620E1,9.409139169E1
4.020607167E0,1.287567139E1,-3.634229279E1,-8.579748535E1,9.406249864E1
4.030636167E0,1.272705078E1,-3.633488464E1,-8.591888428E1,9.415017971E1
4.040665167E0,1.286267090E1,-3.640869141E1,-8.602203369E1,9.429120528E1
4.050695167E0,1.288397217E1,-3.633757019E1,-8.617532349E1,9.440657882E1
4.060724167E0,1.283715820E1,-3.626140594E1,-8.596871948E1,9.418228560E1
4.070753167E0,1.295648193E1,-3.638821411E1,-8.614733887E1,9.441046840E1
4.080782167E0,1.291357422E1,-3.649413300E1,-8.607873535E1,9.438289475E1
4.090811167E0,1.298870850E1,-3.653978729E1,-8.612387085E1,9.445201816E1
4.100840167E0,1.305505371E1,-3.656237793E1,-8.615890503E1,9.450184561E1
4.110869167E0,1.300988770E1,-3.655088043E1,-8.624923706E1,9.457354245E1
4.120899167E0,1.295971680E1,-3.649131775E1,-8.609771729E1,9.440544186E1
4.130928167E0,1.295971680E1,-3.649131775E1,-8.609771729E1,9.440544186E1
4.140957167E0,1.302941895E1,-3.661679840E1,-8.614953613E1,9.451083673E1
4.150986167E0,1.309716797E1,-3.655700684E1,-8.599490356E1,9.435610206E1
4.161015167E0,1.306677246E1,-3.646548462E1,-8.606311035E1,9.437865794E1
4.171044167E0,1.292645264E1,-3.653496552E1,-8.598800659E1,9.431772983E1
4.181074167E0,1.312994385E1,-3.645244598E1,-8.587518311E1,9.421105730E1
4.191103167E0,1.304260254E1,-3.635945892E1,-8.594241333E1,9.422429699E1
4.201132167E0,1.302246094E1,-3.630091858E1,-8.582748413E1,9.409409233E1
4.211161167E0,1.298052979E1,-3.620227814E1,-8.589840698E1,9.411501165E1
4.221190167E0,1.285797119E1,-3.617788696E1,-8.599795532E1,9.417969658E1
4.231219167E0,1.295861816E1,-3.620198822E1,-8.594625854E1,9.415555795E1
4.241249167E0,1.291467285E1,-3.617047119E1,-8.590048218E1,9.409561413E1
4.251278167E0,1.280169678E1,-3.629622650E1,-8.599526978E1,9.421510453E1
4.261307167E0,1.292999268E1,-3.644189453E1,-8.580731201E1,9.411743294E1
4.271336167E0,1.292138672E1,-3.624847412E1,-8.586758423E1,9.409652561E1
4.281365167E0,1.280963135E1,-3.615134430E1,-8.574142456E1,9.392868697E1
4.291394167E0,1.275689697E1,-3.617261505E1,-8.584442139E1,9.402372670E1
4.301423167E0,1.280920410E1,-3.621097565E1,-8.588397217E1,9.408170461E1
4.311453167E0,1.279418945E1,-3.629400635E1,-8.603649902E1,9.425086389E1
4.321482167E0,1.286230469E1,-3.625341034E1,-8.579028320E1,9.401979225E1
4.331511167E0,1.271740723E1,-3.607099152E1,-8.594775391E1,9.407372256E1
4.341540167E0,1.266455078E1,-3.614183044E1,-8.606652832E1,9.420228262E1
4.351569167E0,1.267218018E1,-3.627417755E1,-8.597241211E1,9.416823112E1
4.361598792E0,1.262493896E1,-3.625383759E1,-8.597357178E1,9.415511068E1
4.371628792E0,1.269305420E1,-3.613470459E1,-8.595861816E1,9.410480613E1
4.381657792E0,1.272735596E1,-3.621797180E1,-8.618652344E1,9.434958343E1
4.391686792E0,1.272082520E1,-3.620771027E1,-8.618759155E1,9.434573978E1
4.401715792E0,1.274511719E1,-3.622425079E1,-8.609158325E1,9.426767773E1
4.411744792E0,1.267352295E1,-3.624427795E1,-8.602316284E1,9.420323993E1
4.421773792E0,1.267352295E1,-3.624427795E1,-8.602316284E1,9.420323993E1
4.431803792E0,1.270599365E1,-3.625304413E1,-8.621978760E1,9.439055703E1
4.441832792E0,1.287774658E1,-3.627515411E1,-8.628759766E1,9.448424563E1
4.451861792E0,1.271783447E1,-3.621749115E1,-8.623779297E1,9.439495175E1
4.461890792E0,1.274212646E1,-3.624317169E1,-8.618023682E1,9.435551123E1
4.471919792E0,1.268963623E1,-3.617692566E1,-8.615673828E1,9.430153959E1
4.481948792E0,1.275665283E1,-3.627735138E1,-8.597332764E1,9.418169397E1
4.491978792E0,1.289941406E1,-3.636638641E1,-8.589462280E1,9.416366162E1
4.502007792E0,1.291589355E1,-3.623363495E1,-8.587658691E1,9.409827197E1
4.512036792E0,1.295611572E1,-3.623352814E1,-8.606488037E1,9.427562320E1
4.522065792E0,1.298333740E1,-3.640455627E1,-8.608636475E1,9.436482906E1
4.532094792E0,1.289471436E1,-3.634230042E1,-8.611450195E1,9.435435286E1
4.542123792E0,1.289251709E1,-3.643067932E1,-8.606832886E1,9.434600482E1
4.552152792E0,1.289935303E1,-3.643630219E1,-8.604089355E1,9.432408382E1
4.562182792E0,1.289251709E1,-3.635091400E1,-8.587866211E1,9.414218264E1
4.572211792E0,1.274291992E1,-3.637361145E1,-8.594488525E1,9.419100233E1
4.582240792E0,1.289447021E1,-3.637335968E1,-8.591058350E1,9.418023685E1
4.592269792E0,1.296563721E1,-3.629895020E1,-8.589801025E1,9.414982580E1
4.602298792E0,1.281964111E1,-3.634174347E1,-8.598715210E1,9.422768087E1
4.612327792E0,1.280426025E1,-3.634086609E1,-8.573388672E1,9.399418578E1
4.622357792E0,1.279089355E1,-3.620963287E1,-8.590454102E1,9.409747413E1
4.632386792E0,1.284362793E1,-3.628057098E1,-8.578024292E1,9.401855500E1
4.642415792E0,1.284814453E1,-3.628134155E1,-8.599591064E1,9.421627890E1
4.652444792E0,1.292572021E1,-3.649496460E1,-8.589318848E1,9.421569143E1
4.662473792E0,1.292059326E1,-3.643490601E1,-8.574468994E1,9.405634460E1
4.672502792E0,1.300115967E1,-3.640231323E1,-8.589456177E1,9.419147680E1
4.682532792E0,1.290551758E1,-3.645968628E1,-8.600527954E1,9.430148046E1
4.692561792E0,1.287994385E1,-3.642463684E1,-8.624002075E1,9.449861534E1
4.702590792E0,1.291107178E1,-3.635298157E1,-8.598498535E1,9.424252092E1
4.712619792E0,1.291107178E1,-3.635298157E1,-8.598498535E1,9.424252092E1
4.722648792E0,1.277618408E1,-3.634104919E1,-8.605230713E1,9.428097527E1
4.732677792E0,1.290289307E1,-3.631535339E1,-8.591445923E1,9.416253951E1
4.742707792E0,1.277252197E1,-3.628594208E1,-8.598162842E1,9.419473093E1
4.752736792E0,1.282110596E1,-3.639723969E1,-8.596942139E1,9.423312172E1
4.762765792E0,1.275207520E1,-3.618060303E1,-8.585314941E1,9.403411467E1
4.772794792E0,1.270635986E1,-3.629929352E1,-8.581021118E1,9.403447577E1
4.782823792E0,1.265551758E1,-3.614865112E1,-8.589935303E1,9.405097529E1
4.792852792E0,1.263909912E1,-3.620933533E1,-8.592431641E1,9.409490391E1
4.802882792E0,1.262487793E1,-3.618103027E1,-8.596218872E1,9.411669556E1
4.812911792E0,1.276257324E1,-3.634288025E1,-8.626776123E1,9.447653067E1
4.822940792E0,1.255993652E1,-3.635828400E1,-8.609811401E1,9.430038206E1
4.832969792E0,1.256103516E1,-3.627018738E1,-8.597265625E1,9.415202451E1
4.842998792E0,1.269921875E1,-3.618019867E1,-8.605142212E1,9.420787749E1
4.853027792E0,1.275280762E1,-3.637608337E1,-8.612451172E1,9.435722051E1
4.863057792E0,1.272460938E1,-3.626177979E1,-8.581204224E1,9.402414025E1
4.873086792E0,1.291888428E1,-3.638156128E1,-8.571304321E1,9.400660269E1
4.883115792E0,1.268225098E1,-3.611637878E1,-8.587393188E1,9.401895811E1
4.893144792E0,1.266571045E1,-3.608972168E1,-8.581216431E1,9.395007065E1
4.903173792E0,1.274505615E1,-3.622488403E1,-8.579229736E1,9.399466456E1
4.913202792E0,1.268872070E1,-3.619118500E1,-8.587020874E1,9.404519261E1
4.923232792E0,1.271087646E1,-3.613139343E1,-8.577682495E1,9.393991521E1
4.933261792E0,1.268933105E1,-3.622389221E1,-8.590649414E1,9.409099439E1
4.943290792E0,1.274102783E1,-3.636861420E1,-8.577926636E1,9.403771810E1
4.953319792E0,1.271069336E1,-3.627970886E1,-8.589874268E1,9.410830460E1
4.963348792E0,1.265484619E1,-3.625906372E1,-8.589141846E1,9.408613393E1
4.973377792E0,1.264697266E1,-3.624636841E1,-8.597662354E1,9.415797860E1
4.983407792E0,1.268255615E1,-3.611571503E1,-8.611181641E1,9.423607073E1
4.993436792E0,1.284069824E1,-3.615526581E1,-8.596994019E1,9.414306874E1
5.003465792E0,1.284069824E1,-3.615526581E1,-8.596994019E1,9.414306874E1
5.013494792E0,1.289752197E1,-3.622232056E1,-8.583282471E1,9.405145601E1
5.023523792E0,1.274401855E1,-3.627616119E1,-8.603582764E1,9.423658269E1
5.033552792E0,1.265270996E1,-3.609754944E1,-8.589511108E1,9.402709319E1
5.043581792E0,1.268792725E1,-3.624008942E1,-8.595190430E1,9.413850132E1
5.053611792E0,1.261108398E1,-3.606558990E1,-8.579852295E1,9.392099209E1
5.063640792E0,1.267999268E1,-3.616153717E1,-8.568991089E1,9.386799142E1
5.073669792E0,1.268188477E1,-3.617251587E1,-8.567767334E1,9.386130627E1
5.083698792E0,1.259051514E1,-3.613440704E1,-8.573458862E1,9.388629362E1
5.093727792E0,1.265301514E1,-3.620774841E1,-8.566082764E1,9.385561906E1
5.103756792E0,1.269152832E1,-3.619625092E1,-8.577413940E1,9.395981302E1
5.113786792E0,1.268737793E1,-3.630205536E1,-8.594622803E1,9.415711813E1
5.123815792E0,1.269683838E1,-3.628749847E1,-8.597442627E1,9.417852315E1
5.133844792E0,1.272406006E1,-3.618126678E1,-8.602722168E1,9.418953573E1
5.143873792E0,1.259863281E1,-3.612564087E1,-8.591769409E1,9.405125004E1
5.153902792E0,1.265356445E1,-3.633358002E1,-8.583392334E1,9.406223539E1
5.163932792E0,1.264062500E1,-3.630941772E1,-8.583047485E1,9.404801768E1
5.173961792E0,1.267523193E1,-3.630222321E1,-8.574768066E1,9.397434572E1
5.183990792E0,1.264184570E1,-3.633104706E1,-8.595208740E1,9.416752398E1
5.194019792E0,1.263671875E1,-3.631017303E1,-8.597332764E1,9.417817365E1
5.204048792E0,1.269567871E1,-3.629153442E1,-8.598516846E1,9.418972833E1
5.214077792E0,1.254754639E1,-3.624394226E1,-8.591134644E1,9.408413106E1
5.224107792E0,1.266375732E1,-3.616997528E1,-8.584576416E1,9.401134552E1
5.234136792E0,1.258618164E1,-3.621032715E1,-8.596707153E1,9.412723914E1
5.244165792E0,1.270758057E1,-3.636878204E1,-8.604144287E1,9.427248168E1
5.254194792E0,1.272216797E1,-3.630062866E1,-8.596652222E1,9.417978627E1
5.264223792E0,1.263226318E1,-3.633611298E1,-8.609799194E1,9.430138597E1
5.274252792E0,1.258337402E1,-3.628200531E1,-8.604449463E1,9.422515729E1
5.284281792E0,1.253686523E1,-3.618141937E1,-8.599911499E1,9.413881175E1
5.294311792E0,1.253686523E1,-3.618141937E1,-8.599911499E1,9.413881175E1
5.304340792E0,1.269647217E1,-3.623625946E1,-8.584741211E1,9.404278320E1
5.314369792E0,1.258325195E1,-3.616247559E1,-8.588162231E1,9.403039892E1
5.324398792E0,1.251672363E1,-3.609749603E1,-8.604925537E1,9.414973149E1
5.334427792E0,1.264550781E1,-3.626586151E1,-8.597940063E1,9.416782313E1
5.344456792E0,1.269165039E1,-3.619477844E1,-8.580554199E1,9.398793014E1
5.354486792E0,1.262365723E1,-3.606339264E1,-8.568499756E1,9.381814226E1
5.364515417E0,1.260937500E1,-3.606951141E1,-8.584222412E1,9.396219151E1
5.374544417E0,1.277539062E1,-3.632391357E1,-8.592181396E1,9.415516671E1
5.384573417E0,1.276428223E1,-3.636479187E1,-8.577481079E1,9.403532929E1
5.394602417E0,1.270306396E1,-3.635567474E1,-8.577447510E1,9.402320723E1
5.404631417E0,1.263867188E1,-3.628327179E1,-8.593933105E1,9.413703023E1
5.414661417E0,1.262805176E1,-3.627339935E1,-8.588708496E1,9.408410362E1
5.424690417E0,1.279663086E1,-3.635421753E1,-8.587347412E1,9.412564184E1
5.434719417E0,1.270819092E1,-3.640464783E1,-8.592279053E1,9.417814201E1
5.444748417E0,1.266699219E1,-3.639251709E1,-8.578768921E1,9.404464690E1
5.454777417E0,1.279504395E1,-3.650211334E1,-8.579367065E1,9.410988977E1
5.464807417E0,1.281640625E1,-3.643847656E1,-8.588345337E1,9.417000800E1
5.474836417E0,1.280255127E1,-3.638542175E1,-8.590664673E1,9.416876439E1
5.484865417E0,1.281512451E1,-3.631768036E1,-8.583901978E1,9.408261603E1
5.494894417E0,1.263323975E1,-3.627080536E1,-8.586752319E1,9.406594287E1
5.504923417E0,1.279113770E1,-3.635273743E1,-8.585397339E1,9.410653255E1
5.514952417E0,1.270214844E1,-3.637871552E1,-8.562475586E1,9.389544362E1
5.524982417E0,1.283905029E1,-3.643800354E1,-8.566729736E1,9.397582217E1
5.535011417E0,1.271362305E1,-3.633796692E1,-8.573120117E1,9.397831082E1
5.545040417E0,1.265979004E1,-3.620043945E1,-8.575454712E1,9.393925938E1
5.555069417E0,1.280767822E1,-3.629012299E1,-8.577835083E1,9.401561104E1
5.565098417E0,1.272363281E1,-3.632213593E1,-8.582696533E1,9.406091839E1
5.575127417E0,1.281622314E1,-3.638326263E1,-8.572857666E1,9.400737328E1
5.585156417E0,1.281622314E1,-3.638326263E1,-8.572857666E1,9.400737328E1
5.595186417E0,1.291967773E1,-3.640289307E1,-8.586474609E1,9.415329691E1
5.605215417E0,1.266937256E1,-3.636861420E1,-8.593170166E1,9.416711979E1
5.615244417E0,1.279711914E1,-3.626647949E1,-8.577148438E1,9.399878364E1
5.625273417E0,1.267797852E1,-3.632730103E1,-8.578952026E1,9.402258094E1
5.635302417E0,1.258105469E1,-3.614842224E1,-8.576403809E1,9.391731255E1
5.645332417E0,1.263311768E1,-3.610612488E1,-8.587799072E1,9.401211202E1
5.655361417E0,1.274285889E1,-3.610445404E1,-8.575888062E1,9.391750454E1
5.665390417E0,1.266723633E1,-3.618082428E1,-8.565145874E1,9.383860243E1
5.675419417E0,1.266729736E1,-3.615860748E1,-8.553915405E1,9.372754234E1
5.685448417E0,1.267871094E1,-3.625242615E1,-8.568582153E1,9.389913804E1
5.695477417E0,1.272784424E1,-3.634707642E1,-8.585214233E1,9.409409294E1
5.705507417E0,1.265142822E1,-3.616291046E1,-8.567407227E1,9.385020718E1
5.715536417E0,1.265777588E1,-3.626750183E1,-8.590423584E1,9.410148094E1
5.725565417E0,1.264373779E1,-3.630140686E1,-8.591323853E1,9.412088397E1
5.735594417E0,1.272894287E1,-3.618087006E1,-8.593023682E1,9.410147153E1
5.745623417E0,1.257171631E1,-3.629360199E1,-8.578314209E1,9.398947315E1
5.755652417E0,1.269128418E1,-3.623863220E1,-8.581268311E1,9.401129581E1
5.765682417E0,1.288623047E1,-3.637901306E1,-8.570651245E1,9.399517968E1
5.775711417E0,1.296124268E1,-3.639821625E1,-8.562271118E1,9.393653511E1
5.785740417E0,1.289935303E1,-3.627121735E1,-8.565664673E1,9.390982720E1
5.795769417E0,1.278173828E1,-3.618730164E1,-8.582598877E1,9.401592408E1
5.805798417E0,1.282122803E1,-3.621540833E1,-8.599578857E1,9.418712938E1
5.815827417E0,1.299011230E1,-3.634492493E1,-8.597799683E1,9.424389913E1
5.825857417E0,1.294354248E1,-3.645216370E1,-8.571920776E1,9.404295885E1
5.835886417E0,1.282745361E1,-3.629685211E1,-8.578659058E1,9.402842210E1
5.845915417E0,1.294927979E1,-3.633520508E1,-8.578527832E1,9.405873139E1
5.855944417E0,1.293469238E1,-3.628192139E1,-8.581085205E1,9.405948339E1
5.865973417E0,1.281744385E1,-3.619368744E1,-8.578182983E1,9.398293572E1
5.876002417E0,1.281744385E1,-3.619368744E1,-8.578182983E1,9.398293572E1
5.886032417E0,1.282977295E1,-3.626794434E1,-8.587860107E1,9.410154612E1
5.896061417E0,1.274884033E1,-3.625514984E1,-8.570742798E1,9.392939918E1
5.906090417E0,1.297204590E1,-3.644120026E1,-8.564971924E1,9.397930334E1
5.916119417E0,1.292419434E1,-3.631700134E1,-8.567645264E1,9.394899639E1
5.926148417E0,1.286657715E1,-3.632502747E1,-8.574636841E1,9.400795776E1
5.936177417E0,1.279711914E1,-3.626706696E1,-8.567068481E1,9.390704255E1
5.946207417E0,1.278649902E1,-3.630448151E1,-8.577627563E1,9.401637834E1
5.956236417E0,1.269104004E1,-3.623734283E1,-8.576434326E1,9.396664349E1
5.966265417E0,1.275372314E1,-3.628887939E1,-8.580435181E1,9.403152137E1
5.976294417E0,1.281939697E1,-3.628547668E1,-8.569747925E1,9.394163457E1
5.986323417E0,1.283459473E1,-3.633498383E1,-8.576379395E1,9.402332808E1
5.996352417E0,1.287762451E1,-3.619699097E1,-8.587554932E1,9.407797478E1
6.006382417E0,1.279547119E1,-3.627032471E1,-8.602490234E1,9.423133428E1
6.016411417E0,1.290093994E1,-3.635468292E1,-8.603536987E1,9.428776215E1
6.026440417E0,1.294567871E1,-3.638948059E1,-8.605114746E1,9.432170945E1
6.036469417E0,1.287536621E1,-3.636396027E1,-8.580035400E1,9.407344688E1
6.046498417E0,1.285662842E1,-3.648783875E1,-8.583453369E1,9.414999971E1
6.056528417E0,1.286553955E1,-3.641595459E1,-8.564535522E1,9.395089530E1
6.066557417E0,1.281408691E1,-3.632723999E1,-8.578317261E1,9.403521623E1
6.076586417E0,1.296099854E1,-3.640257263E1,-8.579898071E1,9.409888346E1
6.086615417E0,1.303350830E1,-3.646769714E1,-8.594229126E1,9.426474792E1
6.096644417E0,1.299530029E1,-3.652774811E1,-8.583752441E1,9.418723273E1
6.106673417E0,1.300604248E1,-3.635944366E1,-8.605380249E1,9.432085245E1
6.116703417E0,1.294537354E1,-3.639463043E1,-8.582565308E1,9.411798206E1
6.126732417E0,1.297442627E1,-3.628739929E1,-8.577526855E1,9.403460948E1
6.136761417E0,1.296069336E1,-3.645920563E1,-8.574765015E1,9.407397490E1
6.146790417E0,1.284857178E1,-3.648197937E1,-8.579888916E1,9.411413282E1
6.156819417E0,1.286187744E1,-3.637178040E1,-8.571508789E1,9.399686480E1
6.166848417E0,1.283728027E1,-3.646396637E1,-8.575915527E1,9.406938568E1
6.176878417E0,1.283728027E1,-3.646396637E1,-8.575915527E1,9.406938568E1
6.186907417E0,1.280682373E1,-3.642227173E1,-8.570880127E1,9.400316605E1
6.196936417E0,1.290985107E1,-3.633015442E1,-8.580947876E1,9.407343419E1
6.206965417E0,1.286462402E1,-3.649564362E1,-8.584576416E1,9.416435514E1
6.216994417E0,1.283221436E1,-3.632441711E1,-8.590338135E1,9.414626881E1
6.227023417E0,1.263623047E1,-3.628921509E1,-8.590365601E1,9.410642681E1
6.237053417E0,1.276135254E1,-3.637253571E1,-8.580520630E1,9.406565207E1
6.247082417E0,1.282952881E1,-3.630783844E1,-8.583782959E1,9.407969457E1
6.257111417E0,1.272747803E1,-3.624127960E1,-8.572082520E1,9.393337488E1
6.267140417E0,1.274066162E1,-3.625077057E1,-8.560656738E1,9.383457361E1
6.277169417E0,1.290277100E1,-3.642046356E1,-8.580773926E1,9.410579037E1
6.287198417E0,1.274420166E1,-3.632303619E1,-8.570126343E1,9.394937034E1
6.297228417E0,1.278436279E1,-3.631904602E1,-8.565493774E1,9.391102915E1
6.307257417E0,1.288061523E1,-3.631060791E1,-8.558621216E1,9.385824528E1
6.317286417E0,1.280133057E1,-3.628324890E1,-8.560919189E1,9.385777513E1
6.327315417E0,1.288336182E1,-3.644779968E1,-8.555908203E1,9.388705785E1
6.337344417E0,1.279327393E1,-3.636176300E1,-8.562448120E1,9.390099812E1
6.347373417E0,1.291186523E1,-3.656267548E1,-8.567382812E1,9.404015274E1
6.357403417E0,1.286132812E1,-3.639925385E1,-8.590768433E1,9.418306466E1
6.367432292E0,1.275708008E1,-3.646809387E1,-8.563732910E1,9.394901329E1
6.377461292E0,1.284661865E1,-3.651798248E1,-8.550305176E1,9.385824692E1
6.387490292E0,1.280596924E1,-3.645623779E1,-8.574554443E1,9.404971298E1
6.397519292E0,1.281402588E1,-3.640177917E1,-8.580813599E1,9.408679497E1
6.407548292E0,1.269683838E1,-3.635961914E1,-8.593179321E1,9.416742905E1
6.417578292E0,1.272747803E1,-3.626010895E1,-8.573150635E1,9.395038786E1
6.427607292E0,1.276519775E1,-3.645265198E1,-8.580654907E1,9.409840580E1
6.437636292E0,1.283599854E1,-3.638582611E1,-8.584527588E1,9.411749354E1
6.447665292E0,1.283599854E1,-3.638582611E1,-8.584527588E1,9.411749354E1
6.457694292E0,1.284692383E1,-3.652132416E1,-8.578427124E1,9.411584225E1
6.467724292E0,1.284692383E1,-3.652132416E1,-8.578427124E1,9.411584225E1
6.477753292E0,1.296514893E1,-3.651983643E1,-8.590914917E1,9.424529405E1
6.487782292E0,1.285931396E1,-3.644196320E1,-8.590158081E1,9.419373771E1
6.497811292E0,1.303082275E1,-3.643084717E1,-8.600384521E1,9.430625832E1
6.507840292E0,1.302624512E1,-3.649513245E1,-8.587255859E1,9.421079595E1
6.517869292E0,1.304858398E1,-3.647240448E1,-8.578298950E1,9.412344618E1
6.527899292E0,1.302996826E1,-3.640747833E1,-8.564520264E1,9.397012975E1
6.537928292E0,1.294665527E1,-3.625738525E1,-8.570709229E1,9.395700898E1
6.547957292E0,1.287341309E1,-3.642716217E1,-8.586019897E1,9.415219953E1
